"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","unem_tot","unem_foreigner","unem_capita"
"01","Flensburg, Stadt",56.74,83462,41034,42428,1471,"24937",9.437509,54.78252,"01001000",2012,5127,506,0.0614291533871702
"01","Kiel, Landeshauptstadt",118.65,239866,115982,123884,2022,"24103",10.13727,54.321775,"01002000",2012,12732,2037,0.0530796361301727
"01","Lübeck, Hansestadt",214.21,211713,100816,110897,988,"23539",10.683931,53.866269,"01003000",2012,11009,1624,0.051999641023461
"01","Neumünster, Stadt",71.63,76951,37546,39405,1074,"24534",9.984968,54.073921,"01004000",2012,4376,616,0.0568673571493548
"01","Brunsbüttel, Stadt",65.24,12758,6349,6409,196,"25541",9.126938,53.896664,"01051011",2012,561,34,0.0439724094685687
"01","Heide, Stadt",31.97,20894,9818,11076,654,"25746",9.0954,54.195833,"01051044",2012,1233,122,0.0590121565999809
"01","Averlak",9.07,615,318,297,68,"25715",9.182663,53.941153,"01051003",2012,18,1,0.0292682926829268
"01","Brickeln",6.07,217,107,110,36,"25712",9.221166,54.00849,"01051010",2012,5,0,0.0230414746543779
"01","Buchholz",14.55,1037,534,503,71,"25712",9.223593,53.987198,"01051012",2012,26,0,0.0250723240115718
"01","Burg (Dithmarschen)",11.23,4260,2077,2183,379,"25712",9.258097,53.995936,"01051016",2012,202,7,0.0474178403755869
"01","Dingen",7.02,639,320,319,91,"25715",9.125803,53.960888,"01051022",2012,12,0,0.0187793427230047
"01","Eddelak",9.21,1405,692,713,153,"25715",9.137788,53.945504,"01051024",2012,52,2,0.0370106761565836
"01","Eggstedt",12.79,776,381,395,61,"25721",9.259269,54.054534,"01051026",2012,23,0,0.029639175257732
"01","Frestedt",10.32,378,192,186,37,"25727",9.175759,54.023638,"01051032",2012,11,0,0.0291005291005291
"01","Großenrade",10.4,485,237,248,47,"25712",9.223435,54.022051,"01051037",2012,13,0,0.0268041237113402
"01","Hochdonn",5.46,1188,579,609,218,"25712",9.29316,54.019564,"01051051",2012,28,2,0.0235690235690236
"01","Kuden",11.36,625,320,305,55,"25712",9.192821,53.967852,"01051064",2012,14,0,0.0224
"01","Quickborn",6.95,181,87,94,26,"25712",9.206618,54.009975,"01051089",2012,4,0,0.0220994475138122
"01","Sankt Michaelisdonn",23.05,3499,1750,1749,152,"25693",9.122147,53.994437,"01051097",2012,108,4,0.0308659617033438
"01","Süderhastedt",15.74,843,403,440,54,"25727",9.208859,54.049909,"01051110",2012,17,0,0.0201660735468565
"01","Diekhusen-Fahrstedt",7.46,735,384,351,99,"25709",9.028338,53.942364,"01051021",2012,18,2,0.0244897959183673
"01","Friedrichskoog",53.35,2457,1211,1246,46,"25718",8.897409,54.013925,"01051034",2012,73,1,0.0297110297110297
"01","Helse",11.44,900,460,440,79,"25709",9.010226,53.977555,"01051046",2012,23,1,0.0255555555555556
"01","Kaiser-Wilhelm-Koog",13.06,345,177,168,26,"25709",8.926363,53.942933,"01051057",2012,9,0,0.0260869565217391
"01","Kronprinzenkoog",28.85,813,406,407,28,"25709",8.964497,53.971709,"01051062",2012,23,1,0.028290282902829
"01","Marne, Stadt",4.83,5652,2650,3002,1170,"25709",9.008761,53.953694,"01051072",2012,250,6,0.0442321302193914
"01","Marnerdeich",1.31,395,210,185,302,"25709",8.983063,53.948488,"01051073",2012,14,0,0.0354430379746835
"01","Neufeld",10.41,588,300,288,56,"25724",9.019045,53.907224,"01051076",2012,21,0,0.0357142857142857
"01","Neufelderkoog",9.76,126,64,62,13,"25724",8.96889,53.906887,"01051077",2012,2,0,0.0158730158730159
"01","Ramhusen",4.8,164,85,79,34,"25715",9.090658,53.941207,"01051090",2012,2,0,0.0121951219512195
"01","Schmedeswurth",5.91,197,107,90,33,"25724",9.041004,53.926611,"01051103",2012,4,0,0.0203045685279188
"01","Trennewurth",7.79,253,135,118,32,"25693",9.02715,54.000215,"01051118",2012,4,0,0.0158102766798419
"01","Volsemenhusen",16.77,352,183,169,21,"25693",9.065624,53.9679,"01051119",2012,7,0,0.0198863636363636
"01","Barkenholm",5.11,177,95,82,35,"25791",9.174339,54.237387,"01051005",2012,5,0,0.0282485875706215
"01","Bergewöhrden",2.64,37,16,21,14,"25779",9.209426,54.318469,"01051008",2012,1,0,0.027027027027027
"01","Dellstedt",21.77,751,386,365,34,"25786",9.369143,54.237892,"01051019",2012,26,1,0.0346205059920107
"01","Delve",15.84,698,359,339,44,"25788",9.252364,54.303977,"01051020",2012,19,1,0.0272206303724928
"01","Dörpling",7.82,601,303,298,77,"25794",9.301925,54.260654,"01051023",2012,22,0,0.0366056572379368
"01","Fedderingen",9.69,266,130,136,27,"25779",9.132642,54.281143,"01051030",2012,9,0,0.0338345864661654
"01","Gaushorn",6.45,180,89,91,28,"25782",9.225317,54.194895,"01051035",2012,8,1,0.0444444444444444
"01","Glüsing",4.69,111,63,48,24,"25779",9.216421,54.274546,"01051036",2012,2,0,0.018018018018018
"01","Groven",7.9,77,47,30,10,"25774",8.989147,54.300164,"01051038",2012,2,0,0.025974025974026
"01","Hemme",16.53,548,273,275,33,"25774",9.010966,54.280209,"01051047",2012,22,1,0.0401459854014599
"01","Hennstedt",21.93,1929,968,961,88,"25779",9.168248,54.283636,"01051049",2012,61,1,0.0316226023846553
"01","Hövede",2.94,61,32,29,21,"25782",9.293408,54.243806,"01051052",2012,1,0,0.0163934426229508
"01","Hollingstedt",9.74,308,149,159,32,"25788",9.226796,54.290547,"01051053",2012,10,0,0.0324675324675325
"01","Karolinenkoog",17.55,135,72,63,8,"25774",8.965425,54.292378,"01051058",2012,5,0,0.037037037037037
"01","Kleve",12.81,430,214,216,34,"25779",9.123184,54.295633,"01051060",2012,7,0,0.0162790697674419
"01","Krempel",4.83,603,305,298,125,"25774",9.027606,54.320019,"01051061",2012,27,0,0.0447761194029851
"01","Lehe",18.63,1063,526,537,57,"25774",9.025334,54.344167,"01051065",2012,40,1,0.0376293508936971
"01","Linden",11.62,870,439,431,75,"25791",9.182428,54.252623,"01051068",2012,20,1,0.0229885057471264
"01","Lunden",4.65,1737,871,866,374,"25774",9.024248,54.330567,"01051071",2012,118,2,0.0679332181922856
"01","Norderheistedt",4.33,146,72,74,34,"25779",9.146139,54.24533,"01051080",2012,10,0,0.0684931506849315
"01","Pahlen",10.8,1169,580,589,108,"25794",9.296387,54.267812,"01051088",2012,47,1,0.0402053036783576
"01","Rehm-Flehde-Bargen",14.62,528,266,262,36,"25776",9.038383,54.291775,"01051092",2012,20,1,0.0378787878787879
"01","Sankt Annen",14.89,329,171,158,22,"25776",9.07975,54.345413,"01051096",2012,11,0,0.033434650455927
"01","Schalkholz",12.5,594,294,300,48,"25782",9.257027,54.246244,"01051100",2012,20,0,0.0336700336700337
"01","Schlichting",12.5,231,119,112,18,"25776",9.089378,54.310139,"01051102",2012,10,1,0.0432900432900433
"01","Tellingstedt",21.1,2651,1319,1332,126,"25782",9.281892,54.219967,"01051114",2012,86,2,0.032440588457186
"01","Tielenhemme",12.71,173,86,87,14,"25794",9.378654,54.269463,"01051117",2012,1,0,0.00578034682080925
"01","Wallen",1.86,32,18,14,17,"25788",9.269538,54.284499,"01051120",2012,0,0,0
"01","Welmbüttel",7.6,459,228,231,60,"25782",9.246825,54.196873,"01051125",2012,18,1,0.0392156862745098
"01","Westerborstel",4.14,112,55,57,27,"25782",9.2606,54.220136,"01051131",2012,2,0,0.0178571428571429
"01","Wiemerstedt",5.08,160,81,79,31,"25779",9.111231,54.269296,"01051133",2012,2,0,0.0125
"01","Wrohm",11.45,679,356,323,59,"25799",9.379504,54.212641,"01051136",2012,25,0,0.0368188512518409
"01","Süderdorf",16.21,360,180,180,22,"25782",9.343789,54.207468,"01051139",2012,4,0,0.0111111111111111
"01","Süderheistedt",8.44,551,269,282,65,"25779",9.148462,54.234829,"01051141",2012,14,0,0.0254083484573503
"01","Hemmingstedt",16.01,2892,1464,1428,181,"25770",9.073155,54.14876,"01051048",2012,102,3,0.0352697095435685
"01","Lieth",4.66,410,181,229,88,"25770",9.060773,54.15531,"01051067",2012,9,0,0.0219512195121951
"01","Lohe-Rickelshof",5.39,2069,983,1086,384,"25746",9.065768,54.187792,"01051069",2012,54,2,0.0260995650072499
"01","Neuenkirchen",25.14,1012,517,495,40,"25792",8.988144,54.23565,"01051075",2012,37,0,0.0365612648221344
"01","Norderwöhrden",18.47,296,160,136,16,"25746",9.000231,54.192782,"01051081",2012,3,0,0.0101351351351351
"01","Nordhastedt",26.56,2751,1372,1379,104,"25785",9.18191,54.17184,"01051082",2012,75,4,0.0272628135223555
"01","Ostrohe",6.67,945,473,472,142,"25746",9.130804,54.213999,"01051087",2012,22,0,0.0232804232804233
"01","Stelle-Wittenwurth",10.71,455,213,242,42,"25795",9.061114,54.262553,"01051107",2012,18,0,0.0395604395604396
"01","Wöhrden",21.77,1290,650,640,59,"25797",8.994507,54.165462,"01051113",2012,42,3,0.0325581395348837
"01","Weddingstedt",17.79,2280,1124,1156,128,"25795",9.088862,54.239275,"01051122",2012,60,1,0.0263157894736842
"01","Wesseln",3.76,1403,715,688,373,"25746",9.075442,54.208326,"01051130",2012,20,0,0.0142551674982181
"01","Albersdorf",17.12,3523,1716,1807,206,"25767",9.283995,54.146556,"01051001",2012,163,6,0.0462673857507806
"01","Arkebek",6.92,214,106,108,31,"25767",9.250324,54.159662,"01051002",2012,15,1,0.0700934579439252
"01","Bargenstedt",11.9,910,430,480,76,"25704",9.144198,54.095593,"01051004",2012,26,0,0.0285714285714286
"01","Barlt",22.88,805,406,399,35,"25719",9.058002,54.012443,"01051006",2012,27,1,0.0335403726708075
"01","Bunsoh",11.75,809,413,396,69,"25767",9.320225,54.165522,"01051015",2012,25,0,0.030902348578492
"01","Busenwurth",10.09,282,151,131,28,"25719",9.041309,54.041611,"01051017",2012,10,0,0.0354609929078014
"01","Elpersbüttel",30.17,869,450,419,29,"25704",9.047155,54.072963,"01051027",2012,26,1,0.0299194476409666
"01","Epenwöhrden",13.52,765,379,386,57,"25704",9.052894,54.112805,"01051028",2012,26,0,0.0339869281045752
"01","Gudendorf",6.04,386,192,194,64,"25693",9.108199,54.024745,"01051039",2012,11,1,0.0284974093264249
"01","Immenstedt",3.09,97,44,53,31,"25767",9.299737,54.180685,"01051054",2012,1,0,0.0103092783505155
"01","Krumstedt",15.89,504,245,259,32,"25727",9.177953,54.068683,"01051063",2012,10,0,0.0198412698412698
"01","Meldorf, Stadt",21.25,7223,3465,3758,340,"25704",9.068784,54.090944,"01051074",2012,321,24,0.0444413678526928
"01","Nindorf",8.73,1152,576,576,132,"25704",9.114943,54.086721,"01051078",2012,22,1,0.0190972222222222
"01","Odderade",11.26,317,161,156,28,"25785",9.190794,54.139383,"01051083",2012,10,1,0.0315457413249211
"01","Offenbüttel",13.95,268,131,137,19,"25767",9.358038,54.169258,"01051085",2012,6,1,0.0223880597014925
"01","Osterrade",17.09,409,206,203,24,"25767",9.353264,54.190212,"01051086",2012,14,0,0.0342298288508557
"01","Sarzbüttel",13.39,705,353,352,53,"25785",9.184288,54.118971,"01051098",2012,18,1,0.025531914893617
"01","Schafstedt",18.16,1314,666,648,72,"25725",9.293675,54.079914,"01051099",2012,29,0,0.0220700152207002
"01","Schrum",5,72,38,34,14,"25782",9.251666,54.187228,"01051104",2012,2,0,0.0277777777777778
"01","Wennbüttel",4.59,87,40,47,19,"25767",9.32237,54.137968,"01051126",2012,0,0,0
"01","Windbergen",17.31,822,424,398,47,"25729",9.117929,54.044948,"01051134",2012,26,0,0.0316301703163017
"01","Wolmersdorf",6.1,349,173,176,57,"25704",9.103978,54.077113,"01051135",2012,1,0,0.00286532951289398
"01","Nordermeldorf",34.1,584,309,275,17,"25704",9.013655,54.104638,"01051137",2012,20,0,0.0342465753424658
"01","Tensbüttel-Röst",19.36,698,336,362,36,"25767",9.237322,54.116571,"01051138",2012,15,1,0.0214899713467049
"01","Büsum",8.48,4808,2224,2584,567,"25761",8.860613,54.129252,"01051013",2012,193,15,0.0401414309484193
"01","Büsumer Deichhausen",2.87,371,169,202,129,"25761",8.890088,54.136174,"01051014",2012,14,0,0.0377358490566038
"01","Friedrichsgabekoog",8.62,51,26,25,6,"25764",8.941082,54.157515,"01051033",2012,0,0,0
"01","Hedwigenkoog",16.36,238,109,129,15,"25761",8.840952,54.177985,"01051043",2012,7,0,0.0294117647058824
"01","Hellschen-Heringsand-Unterschaar",7.02,180,88,92,26,"25764",8.872881,54.194535,"01051045",2012,5,0,0.0277777777777778
"01","Hillgroven",3.6,69,43,26,19,"25764",8.874901,54.227921,"01051050",2012,1,0,0.0144927536231884
"01","Norddeich",6.9,434,232,202,63,"25764",8.899963,54.218057,"01051079",2012,13,0,0.0299539170506912
"01","Oesterdeichstrich",4.63,236,117,119,51,"25761",8.900566,54.158891,"01051084",2012,6,0,0.0254237288135593
"01","Reinsbüttel",6.83,436,215,221,64,"25764",8.911056,54.179073,"01051093",2012,8,0,0.018348623853211
"01","Schülp",9.27,452,242,210,49,"25764",8.929969,54.241672,"01051105",2012,17,1,0.0376106194690266
"01","Strübbel",4.4,86,39,47,20,"25792",8.971811,54.260388,"01051108",2012,4,0,0.0465116279069767
"01","Süderdeich",6.64,463,226,237,70,"25764",8.91131,54.201711,"01051109",2012,24,0,0.0518358531317495
"01","Warwerort",4.57,245,124,121,54,"25761",8.921722,54.141176,"01051121",2012,9,0,0.036734693877551
"01","Wesselburen, Stadt",5.14,3003,1438,1565,584,"25764",8.920686,54.212158,"01051127",2012,154,9,0.0512820512820513
"01","Wesselburener Deichhausen",5.07,129,64,65,25,"25764",8.937237,54.174947,"01051128",2012,4,0,0.0310077519379845
"01","Wesselburenerkoog",21.89,164,84,80,7,"25764",8.87616,54.239245,"01051129",2012,2,1,0.0121951219512195
"01","Westerdeichstrich",7.49,831,407,424,111,"25761",8.863516,54.162005,"01051132",2012,30,0,0.036101083032491
"01","Oesterwurth",14.19,269,140,129,19,"25764",8.976801,54.210346,"01051140",2012,7,0,0.0260223048327138
"01","Geesthacht, Stadt",33.19,29098,14098,15000,877,"21502",10.371622,53.433384,"01053032",2012,1405,285,0.048285105505533
"01","Lauenburg/ Elbe, Stadt",9.54,11150,5510,5640,1169,"21481",10.554267,53.374188,"01053083",2012,708,109,0.0634977578475336
"01","Mölln, Stadt",25.05,18458,8743,9715,737,"23879",10.691022,53.629521,"01053090",2012,788,106,0.0426915158738758
"01","Ratzeburg, Stadt",30.29,13691,6365,7326,452,"23909",10.774491,53.699024,"01053100",2012,586,36,0.0428018406252283
"01","Schwarzenbek, Stadt",11.56,15060,7336,7724,1303,"21493",10.477662,53.502645,"01053116",2012,614,106,0.0407702523240372
"01","Wentorf bei Hamburg",6.87,11939,5757,6182,1738,"21465",10.251899,53.491012,"01053129",2012,197,26,0.0165005444342072
"01","Behlendorf",10.26,391,192,199,38,"23919",10.667845,53.699475,"01053008",2012,6,0,0.0153452685421995
"01","Berkenthin",10.25,2074,1029,1045,202,"23919",10.638296,53.734568,"01053009",2012,40,1,0.0192864030858245
"01","Bliestorf",10.35,639,307,332,62,"23847",10.602526,53.768796,"01053011",2012,5,1,0.00782472613458529
"01","Düchelsdorf",3.01,158,81,77,52,"23847",10.580373,53.737072,"01053024",2012,2,0,0.0126582278481013
"01","Göldenitz",5.15,234,119,115,45,"23919",10.631501,53.722024,"01053034",2012,3,0,0.0128205128205128
"01","Kastorf",6.9,1177,589,588,171,"23847",10.570133,53.748874,"01053061",2012,26,2,0.022090059473237
"01","Klempau",10.07,626,327,299,62,"23628",10.660387,53.762851,"01053067",2012,8,0,0.012779552715655
"01","Krummesse",3.35,1745,828,917,521,"23628",10.641945,53.780122,"01053075",2012,26,0,0.0148997134670487
"01","Niendorf bei Berkenthin",3.99,191,94,97,48,"23919",10.626157,53.702417,"01053094",2012,8,0,0.0418848167539267
"01","Rondeshagen",9.51,807,395,412,85,"23919",10.630879,53.752212,"01053103",2012,11,0,0.0136307311028501
"01","Sierksrade",4,350,183,167,88,"23847",10.600344,53.736554,"01053120",2012,16,0,0.0457142857142857
"01","Alt Mölln",6.44,876,418,458,136,"23881",10.658165,53.622774,"01053002",2012,18,1,0.0205479452054795
"01","Bälau",6.5,252,117,135,39,"23881",10.621738,53.616381,"01053005",2012,7,0,0.0277777777777778
"01","Borstorf",8.65,277,135,142,32,"23881",10.564234,53.613074,"01053013",2012,4,0,0.0144404332129964
"01","Breitenfelde",12.54,1899,953,946,151,"23881",10.632977,53.605112,"01053014",2012,51,2,0.0268562401263823
"01","Grambek",12.66,414,196,218,33,"23883",10.680679,53.574024,"01053037",2012,6,0,0.0144927536231884
"01","Hornbek",5.89,186,91,95,32,"21514",10.648547,53.558899,"01053056",2012,6,0,0.032258064516129
"01","Lehmrade",11.4,490,238,252,43,"23883",10.752721,53.5947,"01053084",2012,16,0,0.0326530612244898
"01","Niendorf/ Stecknitz",8.41,659,333,326,78,"23881",10.609243,53.587227,"01053095",2012,14,1,0.0212443095599393
"01","Schretstaken",8.47,473,241,232,56,"21493",10.55408,53.58907,"01053113",2012,9,0,0.0190274841437632
"01","Talkau",4.88,528,262,266,108,"21493",10.569209,53.577156,"01053125",2012,10,0,0.0189393939393939
"01","Woltersdorf",7.9,291,144,147,37,"21516",10.639911,53.5768,"01053134",2012,7,0,0.0240549828178694
"01","Besenthal",12.65,78,43,35,6,"23899",10.743239,53.530138,"01053010",2012,1,0,0.0128205128205128
"01","Bröthen",10.69,275,140,135,26,"21514",10.667504,53.480409,"01053015",2012,6,0,0.0218181818181818
"01","Büchen",16.85,5671,2774,2897,337,"21514",10.616481,53.480926,"01053020",2012,172,11,0.0303297478398871
"01","Fitzen",9.11,339,177,162,37,"21514",10.646669,53.493942,"01053029",2012,6,0,0.0176991150442478
"01","Göttin",5.21,53,28,25,10,"21514",10.70332,53.533922,"01053035",2012,0,0,0
"01","Gudow",42.26,1658,821,837,39,"23899",10.771254,53.555806,"01053046",2012,36,1,0.0217129071170084
"01","Güster",7.78,1239,617,622,159,"21514",10.680582,53.539519,"01053048",2012,26,0,0.0209846650524617
"01","Klein Pampau",4.17,613,302,311,147,"21514",10.586655,53.512681,"01053064",2012,22,1,0.0358890701468189
"01","Langenlehsten",23.37,167,81,86,7,"21514",10.740373,53.499816,"01053080",2012,4,0,0.0239520958083832
"01","Müssen",11.46,1005,496,509,88,"21516",10.562041,53.494948,"01053092",2012,23,2,0.0228855721393035
"01","Roseburg",16.23,525,260,265,32,"21514",10.625016,53.531303,"01053104",2012,11,0,0.020952380952381
"01","Schulendorf",11.39,444,229,215,39,"21516",10.561815,53.473309,"01053115",2012,7,0,0.0157657657657658
"01","Siebeneichen",4.68,264,130,134,56,"21514",10.618595,53.510758,"01053119",2012,7,0,0.0265151515151515
"01","Tramm",6.75,347,167,180,51,"21516",10.614693,53.563231,"01053126",2012,4,0,0.0115273775216138
"01","Witzeeze",10.46,874,401,473,84,"21514",10.610143,53.452651,"01053132",2012,15,0,0.017162471395881
"01","Aumühle",3.47,3153,1483,1670,909,"21521",10.313369,53.528449,"01053003",2012,40,4,0.012686330478909
"01","Börnsen",8.42,4330,2175,2155,514,"21039",10.285512,53.476625,"01053012",2012,80,8,0.0184757505773672
"01","Dassendorf",7.95,3181,1594,1587,400,"21521",10.372664,53.488608,"01053023",2012,58,1,0.018233259981138
"01","Escheburg",8.91,3339,1661,1678,375,"21039",10.309429,53.467129,"01053028",2012,65,6,0.0194669062593591
"01","Hamwarde",6.68,766,387,379,115,"21502",10.421396,53.452846,"01053050",2012,20,1,0.0261096605744125
"01","Hohenhorn",6.93,522,268,254,75,"21526",10.367641,53.475563,"01053053",2012,14,0,0.0268199233716475
"01","Kröppelshagen-Fahrendorf",8.37,1200,614,586,143,"21529",10.315197,53.488589,"01053072",2012,17,1,0.0141666666666667
"01","Wiershop",5.15,160,81,79,31,"21502",10.451894,53.4425,"01053131",2012,1,0,0.00625
"01","Wohltorf",5.97,2391,1166,1225,401,"21521",10.291253,53.517252,"01053133",2012,30,1,0.0125470514429109
"01","Worth",6.07,171,84,87,28,"21502",10.409894,53.467424,"01053135",2012,3,0,0.0175438596491228
"01","Basedow",7.47,650,340,310,87,"21483",10.583591,53.41615,"01053006",2012,25,0,0.0384615384615385
"01","Buchhorst",5.19,167,78,89,32,"21481",10.568335,53.384993,"01053019",2012,3,0,0.0179640718562874
"01","Dalldorf",6.05,368,189,179,61,"21483",10.610808,53.435819,"01053022",2012,10,0,0.0271739130434783
"01","Juliusburg",6.04,172,83,89,28,"21483",10.506017,53.416313,"01053058",2012,4,0,0.0232558139534884
"01","Krüzen",8.25,369,181,188,45,"21483",10.527112,53.401518,"01053073",2012,7,0,0.018970189701897
"01","Krukow",7.94,165,83,82,21,"21483",10.478186,53.418864,"01053074",2012,4,0,0.0242424242424242
"01","Lanze",9.05,280,140,140,31,"21483",10.60422,53.38637,"01053082",2012,6,0,0.0214285714285714
"01","Lütau",11.24,699,356,343,62,"21483",10.545404,53.43586,"01053087",2012,18,1,0.0257510729613734
"01","Schnakenbek",13.02,833,392,441,64,"21481",10.50018,53.385425,"01053111",2012,14,3,0.0168067226890756
"01","Wangelau",6.52,217,108,109,33,"21483",10.546476,53.453653,"01053128",2012,3,0,0.0138248847926267
"01","Albsfelde",4.18,67,33,34,16,"23909",10.694451,53.679957,"01053001",2012,2,0,0.0298507462686567
"01","Bäk",4.3,875,419,456,203,"23909",10.787081,53.716344,"01053004",2012,15,0,0.0171428571428571
"01","Brunsmark",4.29,157,78,79,37,"23883",10.750236,53.617105,"01053016",2012,5,0,0.0318471337579618
"01","Buchholz",2.93,231,113,118,79,"23911",10.745377,53.731393,"01053018",2012,2,0,0.00865800865800866
"01","Einhaus",2.53,371,181,190,147,"23911",10.725697,53.714135,"01053026",2012,7,0,0.0188679245283019
"01","Fredeburg",10.09,46,25,21,5,"23909",10.727579,53.674357,"01053030",2012,NA,NA,NA
"01","Giesensdorf",2.73,118,58,60,43,"23909",10.71365,53.688272,"01053033",2012,4,0,0.0338983050847458
"01","Groß Disnack",5.99,79,40,39,13,"23911",10.690693,53.741417,"01053040",2012,1,0,0.0126582278481013
"01","Groß Grönau",4.9,3595,1763,1832,734,"23627",10.750476,53.801386,"01053041",2012,52,4,0.0144645340751043
"01","Groß Sarau",17.08,902,447,455,53,"23627",10.73752,53.771585,"01053043",2012,17,4,0.0188470066518847
"01","Harmsdorf",3.57,294,148,146,82,"23911",10.725868,53.700407,"01053051",2012,5,0,0.0170068027210884
"01","Hollenbek",7.21,415,220,195,58,"23883",10.819161,53.592192,"01053054",2012,15,0,0.036144578313253
"01","Horst",11.93,232,121,111,19,"23883",10.771155,53.625103,"01053057",2012,2,0,0.00862068965517241
"01","Kittlitz",17.73,254,134,120,14,"23911",10.918868,53.664235,"01053062",2012,9,0,0.0354330708661417
"01","Klein Zecher",9.11,243,121,122,27,"23883",10.872803,53.577413,"01053066",2012,5,0,0.0205761316872428
"01","Kulpin",6.07,213,104,109,35,"23911",10.695812,53.710089,"01053078",2012,3,0,0.0140845070422535
"01","Mechow",4.43,110,55,55,25,"23909",10.802416,53.717467,"01053088",2012,2,0,0.0181818181818182
"01","Mustin",11.88,726,349,377,61,"23911",10.886234,53.68453,"01053093",2012,13,2,0.0179063360881543
"01","Pogeez",4.51,395,202,193,88,"23911",10.729434,53.750928,"01053098",2012,7,0,0.0177215189873418
"01","Römnitz",5.15,53,27,26,10,"23909",10.769067,53.710715,"01053102",2012,2,0,0.0377358490566038
"01","Salem",25.11,595,293,302,24,"23911",10.827964,53.656395,"01053107",2012,12,1,0.0201680672268908
"01","Schmilau",11.55,549,272,277,48,"23911",10.755984,53.664589,"01053110",2012,10,1,0.0182149362477231
"01","Seedorf",27.89,531,270,261,19,"23883",10.866842,53.619222,"01053117",2012,10,0,0.0188323917137476
"01","Sterley",21.39,938,470,468,44,"23883",10.817793,53.620149,"01053123",2012,25,3,0.0266524520255864
"01","Ziethen",11.18,996,489,507,89,"23911",10.809321,53.693695,"01053136",2012,13,5,0.0130522088353414
"01","Basthorst",10.82,412,207,205,38,"21493",10.471389,53.576615,"01053007",2012,8,0,0.0194174757281553
"01","Brunstorf",13.76,641,324,317,47,"21524",10.425938,53.491563,"01053017",2012,14,0,0.0218408736349454
"01","Dahmker",2.04,152,81,71,75,"22946",10.444516,53.58782,"01053021",2012,1,0,0.00657894736842105
"01","Elmenhorst",12.99,889,444,445,68,"21493",10.537551,53.544875,"01053027",2012,20,0,0.0224971878515186
"01","Fuhlenhagen",5.74,315,155,160,55,"21493",10.526645,53.57303,"01053031",2012,3,0,0.00952380952380952
"01","Grabau",4.1,293,147,146,71,"21493",10.519825,53.513608,"01053036",2012,6,0,0.0204778156996587
"01","Groß Pampau",4.32,149,71,78,34,"21493",10.55974,53.520191,"01053042",2012,7,0,0.0469798657718121
"01","Grove",5.28,258,132,126,49,"21493",10.492067,53.528122,"01053045",2012,7,0,0.0271317829457364
"01","Gülzow",17.07,1239,633,606,73,"21483",10.490938,53.442249,"01053047",2012,25,0,0.0201775625504439
"01","Hamfelde",3.47,463,217,246,133,"22929",10.44893,53.597194,"01053049",2012,4,0,0.00863930885529158
"01","Havekost",5.91,180,86,94,30,"21493",10.472892,53.539891,"01053052",2012,3,0,0.0166666666666667
"01","Kankelau",4.21,207,104,103,49,"21514",10.56832,53.54931,"01053059",2012,3,0,0.0144927536231884
"01","Kasseburg",7.89,570,278,292,72,"22929",10.415258,53.567316,"01053060",2012,8,0,0.0140350877192982
"01","Köthel",1.52,276,139,137,182,"22929",10.510001,53.606935,"01053070",2012,4,1,0.0144927536231884
"01","Kollow",8.21,597,291,306,73,"21527",10.458799,53.463154,"01053071",2012,12,0,0.0201005025125628
"01","Kuddewörde",7.34,1360,652,708,185,"22958",10.4019,53.58729,"01053076",2012,12,0,0.00882352941176471
"01","Möhnsen",7.48,552,277,275,74,"21493",10.469197,53.559973,"01053089",2012,8,0,0.0144927536231884
"01","Mühlenrade",3.74,182,91,91,49,"21493",10.48775,53.595838,"01053091",2012,4,0,0.021978021978022
"01","Sahms",5.94,373,186,187,63,"21493",10.532891,53.527525,"01053106",2012,5,0,0.0134048257372654
"01","Duvensee",12.4,541,260,281,44,"23898",10.568,53.693065,"01053025",2012,10,1,0.0184842883548983
"01","Grinau",2.74,311,165,146,114,"23847",10.549746,53.775531,"01053038",2012,3,0,0.00964630225080386
"01","Groß Boden",2.7,192,97,95,71,"23847",10.452871,53.752712,"01053039",2012,7,0,0.0364583333333333
"01","Groß Schenkenberg",6.52,528,251,277,81,"23860",10.564879,53.793491,"01053044",2012,10,0,0.0189393939393939
"01","Klinkrade",7.4,615,299,316,83,"23898",10.55033,53.716091,"01053068",2012,13,0,0.0211382113821138
"01","Koberg",11.98,761,385,376,64,"23881",10.52596,53.639594,"01053069",2012,19,0,0.0249671484888305
"01","Kühsen",7.28,378,177,201,52,"23898",10.615824,53.682661,"01053077",2012,6,0,0.0158730158730159
"01","Labenz",5.75,842,431,411,146,"23898",10.526046,53.708831,"01053079",2012,14,1,0.0166270783847981
"01","Lankau",19.12,478,241,237,25,"23881",10.665092,53.668023,"01053081",2012,11,0,0.0230125523012552
"01","Linau",9.66,1188,601,587,123,"22959",10.46755,53.643932,"01053085",2012,20,2,0.0168350168350168
"01","Lüchow",4.62,298,144,154,65,"23898",10.529517,53.690744,"01053086",2012,7,0,0.023489932885906
"01","Nusse",6.22,1060,510,550,170,"23896",10.575979,53.65908,"01053096",2012,29,2,0.0273584905660377
"01","Panten",13.83,608,312,296,44,"23896",10.61977,53.664571,"01053097",2012,15,0,0.0246710526315789
"01","Poggensee",5.44,349,167,182,64,"23896",10.579621,53.640461,"01053099",2012,6,0,0.0171919770773639
