"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","unem_tot","unem_foreigner","unem_capita"
"01","Gaushorn",6.45,198,102,96,31,"25782",9.225317,54.194895,"01051035",2010,6,0,0.0303030303030303
"01","Glüsing",4.69,118,65,53,25,"25779",9.216421,54.274546,"01051036",2010,2,0,0.0169491525423729
"01","Groven",7.9,131,74,57,17,"25774",8.989147,54.300164,"01051038",2010,3,0,0.0229007633587786
"01","Hemme",16.53,544,291,253,33,"25774",9.010966,54.280209,"01051047",2010,21,0,0.0386029411764706
"01","Hennstedt",21.93,1924,974,950,88,"25779",9.168248,54.283636,"01051049",2010,75,1,0.038981288981289
"01","Hövede",2.94,65,41,24,22,"25782",9.293408,54.243806,"01051052",2010,1,0,0.0153846153846154
"01","Hollingstedt",9.74,318,163,155,33,"25788",9.226796,54.290547,"01051053",2010,10,0,0.0314465408805031
"01","Karolinenkoog",17.55,120,62,58,7,"25774",8.965425,54.292378,"01051058",2010,4,0,0.0333333333333333
"01","Kleve",12.81,419,216,203,33,"25779",9.123184,54.295633,"01051060",2010,11,0,0.0262529832935561
"01","Krempel",4.83,625,315,310,129,"25774",9.027606,54.320019,"01051061",2010,32,2,0.0512
"01","Lehe",18.63,1063,518,545,57,"25774",7.34349,53.002707,"01051065",2010,36,0,0.0338664158043274
"01","Linden",11.62,854,436,418,73,"25791",7.850464,50.60201,"01051068",2010,26,0,0.0304449648711944
"01","Lunden",4.65,1631,823,808,351,"25774",9.024248,54.330567,"01051071",2010,128,2,0.0784794604537094
"01","Norderheistedt",4.33,143,74,69,33,"25779",9.146139,54.24533,"01051080",2010,5,0,0.034965034965035
"01","Pahlen",10.8,1207,600,607,112,"25794",9.296387,54.267812,"01051088",2010,48,1,0.0397680198840099
"01","Rehm-Flehde-Bargen",14.63,548,288,260,37,"25776",9.038383,54.291775,"01051092",2010,23,1,0.041970802919708
"01","Sankt Annen",14.89,321,169,152,22,"25776",9.07975,54.345413,"01051096",2010,10,0,0.0311526479750779
"01","Schalkholz",12.5,592,283,309,47,"25782",9.257027,54.246244,"01051100",2010,18,0,0.0304054054054054
"01","Schlichting",12.5,220,108,112,18,"25776",9.089378,54.310139,"01051102",2010,8,1,0.0363636363636364
"01","Tellingstedt",21.1,2477,1217,1260,117,"25782",9.281892,54.219967,"01051114",2010,97,3,0.0391602745256358
"01","Tielenhemme",12.71,130,63,67,10,"25794",9.378654,54.269463,"01051117",2010,2,0,0.0153846153846154
"01","Wallen",1.86,32,17,15,17,"25788",9.269538,54.284499,"01051120",2010,0,0,0
"01","Welmbüttel",7.6,456,227,229,60,"25782",9.246825,54.196873,"01051125",2010,23,1,0.0504385964912281
"01","Westerborstel",4.14,109,52,57,26,"25782",9.2606,54.220136,"01051131",2010,3,0,0.0275229357798165
"01","Wiemerstedt",5.08,159,78,81,31,"25779",9.111231,54.269296,"01051133",2010,3,0,0.0188679245283019
"01","Wrohm",11.45,718,366,352,63,"25799",9.379504,54.212641,"01051136",2010,22,0,0.0306406685236769
"01","Süderdorf",16.21,373,188,185,23,"25782",9.343789,54.207468,"01051139",2010,5,0,0.0134048257372654
"01","Süderheistedt",8.44,577,272,305,68,"25779",9.148462,54.234829,"01051141",2010,19,0,0.0329289428076256
"01","Hemmingstedt",16.01,2901,1432,1469,181,"25770",9.073155,54.14876,"01051048",2010,109,4,0.0375732506032403
"01","Lieth",4.66,394,184,210,85,"25770",9.060773,54.15531,"01051067",2010,13,0,0.032994923857868
"01","Lohe-Rickelshof",5.39,2015,953,1062,374,"25746",9.065768,54.187792,"01051069",2010,50,2,0.0248138957816377
"01","Neuenkirchen",25.14,1007,519,488,40,"25792",13.370182,53.597509,"01051075",2010,30,1,0.0297914597815293
"01","Norderwöhrden",18.47,281,152,129,15,"25746",9.000231,54.192782,"01051081",2010,4,0,0.0142348754448399
"01","Nordhastedt",26.56,2747,1393,1354,103,"25785",9.18191,54.17184,"01051082",2010,93,5,0.0338551146705497
"01","Ostrohe",6.67,943,461,482,141,"25746",9.130804,54.213999,"01051087",2010,25,0,0.0265111346765642
"01","Stelle-Wittenwurth",10.71,487,233,254,45,"25795",9.061114,54.262553,"01051107",2010,16,0,0.0328542094455852
"01","Wöhrden",21.77,1325,661,664,61,"25797",8.994507,54.165462,"01051113",2010,39,2,0.0294339622641509
"01","Weddingstedt",17.79,2264,1096,1168,127,"25795",9.088862,54.239275,"01051122",2010,66,1,0.0291519434628975
"01","Wesseln",3.76,1383,689,694,368,"25746",9.075442,54.208326,"01051130",2010,37,0,0.0267534345625452
"01","Albersdorf",17.12,3464,1700,1764,202,"25767",11.773011,50.903669,"01051001",2010,156,6,0.0450346420323326
"01","Arkebek",6.92,239,123,116,35,"25767",9.250324,54.159662,"01051002",2010,12,0,0.0502092050209205
"01","Bargenstedt",11.9,917,447,470,77,"25704",9.144198,54.095593,"01051004",2010,30,1,0.0327153762268266
"01","Barlt",22.88,795,399,396,35,"25719",9.058002,54.012443,"01051006",2010,24,1,0.030188679245283
"01","Bunsoh",11.75,895,452,443,76,"25767",9.320225,54.165522,"01051015",2010,26,0,0.0290502793296089
"01","Busenwurth",10.09,292,159,133,29,"25719",9.041309,54.041611,"01051017",2010,11,0,0.0376712328767123
"01","Elpersbüttel",30.17,872,446,426,29,"25704",9.047155,54.072963,"01051027",2010,20,1,0.0229357798165138
"01","Epenwöhrden",13.52,798,408,390,59,"25704",9.052894,54.112805,"01051028",2010,24,0,0.0300751879699248
"01","Gudendorf",6.04,415,207,208,69,"25693",9.108199,54.024745,"01051039",2010,9,0,0.0216867469879518
"01","Immenstedt",3.09,96,39,57,31,"25767",9.299737,54.180685,"01051054",2010,2,0,0.0208333333333333
"01","Krumstedt",15.89,532,257,275,33,"25727",9.177953,54.068683,"01051063",2010,12,0,0.0225563909774436
"01","Meldorf, Stadt",21.25,7416,3607,3809,349,"25704",9.068784,54.090944,"01051074",2010,307,18,0.0413969795037756
"01","Nindorf",8.73,1201,604,597,138,"25704",9.114943,54.086721,"01051078",2010,26,1,0.0216486261448793
"01","Odderade",11.26,324,166,158,29,"25785",9.190794,54.139383,"01051083",2010,12,1,0.037037037037037
"01","Offenbüttel",13.95,293,143,150,21,"25767",9.358038,54.169258,"01051085",2010,7,0,0.0238907849829352
"01","Osterrade",17.09,440,230,210,26,"25767",9.353264,54.190212,"01051086",2010,16,0,0.0363636363636364
"01","Sarzbüttel",13.39,731,376,355,55,"25785",9.184288,54.118971,"01051098",2010,18,0,0.0246238030095759
"01","Schafstedt",18.16,1326,669,657,73,"25725",9.293675,54.079914,"01051099",2010,36,0,0.0271493212669683
"01","Schrum",5,74,40,34,15,"25782",9.251666,54.187228,"01051104",2010,2,0,0.027027027027027
"01","Wennbüttel",4.55,78,34,44,17,"25767",9.32237,54.137968,"01051126",2010,1,0,0.0128205128205128
"01","Windbergen",17.31,833,429,404,48,"25729",9.117929,54.044948,"01051134",2010,26,0,0.0312124849939976
"01","Wolmersdorf",6.1,325,163,162,53,"25704",9.103978,54.077113,"01051135",2010,4,0,0.0123076923076923
"01","Nordermeldorf",34.1,628,332,296,18,"25704",9.013655,54.104638,"01051137",2010,15,0,0.0238853503184713
"01","Tensbüttel-Röst",19.36,683,334,349,35,"25767",9.237322,54.116571,"01051138",2010,27,1,0.0395314787701318
"01","Büsum",8.27,4987,2306,2681,603,"25761",8.860613,54.129252,"01051013",2010,202,14,0.0405053138159214
"01","Büsumer Deichhausen",2.87,332,130,202,116,"25761",8.890088,54.136174,"01051014",2010,9,0,0.0271084337349398
"01","Friedrichsgabekoog",8.62,55,23,32,6,"25764",8.941082,54.157515,"01051033",2010,0,0,0
"01","Hedwigenkoog",16.36,274,129,145,17,"25761",8.840952,54.177985,"01051043",2010,7,0,0.0255474452554745
"01","Hellschen-Heringsand-Unterschaar",7.02,181,86,95,26,"25764",8.872881,54.194535,"01051045",2010,5,0,0.0276243093922652
"01","Hillgroven",3.6,83,52,31,23,"25764",8.874901,54.227921,"01051050",2010,0,0,0
"01","Norddeich",6.9,412,213,199,60,"25764",8.899963,54.218057,"01051079",2010,13,0,0.0315533980582524
"01","Oesterdeichstrich",4.63,278,143,135,60,"25761",8.900566,54.158891,"01051084",2010,10,1,0.0359712230215827
"01","Reinsbüttel",6.83,437,216,221,64,"25764",8.911056,54.179073,"01051093",2010,13,0,0.0297482837528604
"01","Schülp",9.27,467,230,237,50,"25764",8.929969,54.241672,"01051105",2010,19,0,0.0406852248394004
"01","Strübbel",4.4,83,40,43,19,"25792",8.971811,54.260388,"01051108",2010,2,0,0.0240963855421687
"01","Süderdeich",6.64,505,248,257,76,"25764",8.91131,54.201711,"01051109",2010,21,0,0.0415841584158416
"01","Warwerort",4.57,292,146,146,64,"25761",8.921722,54.141176,"01051121",2010,6,0,0.0205479452054795
"01","Wesselburen, Stadt",5.14,3042,1453,1589,592,"25764",8.920686,54.212158,"01051127",2010,164,7,0.0539119000657462
"01","Wesselburener Deichhausen",5.07,145,72,73,29,"25764",8.937237,54.174947,"01051128",2010,8,1,0.0551724137931034
"01","Wesselburenerkoog",21.88,123,64,59,6,"25764",8.87616,54.239245,"01051129",2010,3,0,0.024390243902439
"01","Westerdeichstrich",7.49,933,464,469,125,"25761",8.863516,54.162005,"01051132",2010,39,0,0.0418006430868167
"01","Oesterwurth",14.19,252,133,119,18,"25764",8.976801,54.210346,"01051140",2010,8,0,0.0317460317460317
"01","Geesthacht, Stadt",33.19,29228,14196,15032,881,"21502",10.371622,53.433384,"01053032",2010,1405,271,0.0480703435062269
"01","Lauenburg/ Elbe, Stadt",9.54,11220,5566,5654,1176,"21481",10.554267,53.374188,"01053083",2010,663,116,0.0590909090909091
"01","Mölln, Stadt",25.05,18487,8843,9644,738,"23879",10.691022,53.629521,"01053090",2010,826,104,0.0446800454373343
"01","Ratzeburg, Stadt",30.29,13699,6418,7281,452,"23909",10.774491,53.699024,"01053100",2010,555,38,0.0405139061245346
"01","Schwarzenbek, Stadt",11.56,15074,7320,7754,1304,"21493",10.477662,53.502645,"01053116",2010,614,91,0.0407323868913361
"01","Wentorf bei Hamburg",6.87,11633,5527,6106,1693,"21465",10.251899,53.491012,"01053129",2010,230,25,0.019771340153013
"01","Behlendorf",10.26,389,197,192,38,"23919",10.667845,53.699475,"01053008",2010,10,0,0.025706940874036
"01","Berkenthin",10.25,2049,1009,1040,200,"23919",10.638296,53.734568,"01053009",2010,49,1,0.0239141044411908
"01","Bliestorf",10.35,665,312,353,64,"23847",10.602526,53.768796,"01053011",2010,6,1,0.00902255639097744
"01","Düchelsdorf",3.01,152,80,72,50,"23847",10.580373,53.737072,"01053024",2010,2,0,0.0131578947368421
"01","Göldenitz",5.15,234,125,109,45,"23919",10.631501,53.722024,"01053034",2010,9,0,0.0384615384615385
"01","Kastorf",6.9,1190,587,603,172,"23847",10.570133,53.748874,"01053061",2010,23,0,0.019327731092437
"01","Klempau",10.07,622,313,309,62,"23628",10.660387,53.762851,"01053067",2010,7,0,0.0112540192926045
"01","Krummesse",3.35,1465,703,762,437,"23628",10.641945,53.780122,"01053075",2010,45,1,0.0307167235494881
"01","Niendorf bei Berkenthin",3.99,194,95,99,49,"23919",10.626157,53.702417,"01053094",2010,5,2,0.0257731958762887
"01","Rondeshagen",9.51,846,436,410,89,"23919",10.630879,53.752212,"01053103",2010,12,0,0.0141843971631206
"01","Sierksrade",4,331,167,164,83,"23847",10.600344,53.736554,"01053120",2010,16,0,0.0483383685800604
"01","Alt Mölln",6.44,903,445,458,140,"23881",10.658165,53.622774,"01053002",2010,25,1,0.0276854928017719
"01","Bälau",6.5,238,109,129,37,"23881",10.621738,53.616381,"01053005",2010,8,0,0.0336134453781513
"01","Borstorf",8.65,289,144,145,33,"23881",10.564234,53.613074,"01053013",2010,5,0,0.0173010380622837
"01","Breitenfelde",12.54,1788,905,883,143,"23881",10.632977,53.605112,"01053014",2010,65,4,0.0363534675615213
"01","Grambek",12.66,418,200,218,33,"23883",10.680679,53.574024,"01053037",2010,8,0,0.0191387559808612
"01","Hornbek",5.89,175,89,86,30,"21514",10.648547,53.558899,"01053056",2010,9,0,0.0514285714285714
"01","Lehmrade",11.4,478,228,250,42,"23883",10.752721,53.5947,"01053084",2010,11,0,0.0230125523012552
"01","Niendorf/ Stecknitz",8.41,608,301,307,72,"23881",10.609243,53.587227,"01053095",2010,16,3,0.0263157894736842
"01","Schretstaken",8.47,512,256,256,60,"21493",10.55408,53.58907,"01053113",2010,11,0,0.021484375
"01","Talkau",4.88,529,270,259,108,"21493",10.569209,53.577156,"01053125",2010,9,1,0.0170132325141777
"01","Woltersdorf",7.9,261,134,127,33,"21516",11.223319,52.953664,"01053134",2010,8,0,0.0306513409961686
"01","Besenthal",12.65,80,44,36,6,"23899",10.743239,53.530138,"01053010",2010,0,0,0
"01","Bröthen",10.69,271,141,130,25,"21514",10.667504,53.480409,"01053015",2010,5,0,0.018450184501845
"01","Büchen",16.85,5614,2756,2858,333,"21514",10.616481,53.480926,"01053020",2010,162,10,0.0288564303526897
"01","Fitzen",9.11,370,184,186,41,"21514",10.646669,53.493942,"01053029",2010,8,0,0.0216216216216216
"01","Göttin",5.21,45,25,20,9,"21514",10.70332,53.533922,"01053035",2010,1,0,0.0222222222222222
"01","Gudow",42.26,1620,809,811,38,"23899",10.771254,53.555806,"01053046",2010,42,1,0.0259259259259259
"01","Güster",7.78,1281,637,644,165,"21514",10.680582,53.539519,"01053048",2010,25,0,0.0195160031225605
"01","Klein Pampau",4.17,618,310,308,148,"21514",10.586655,53.512681,"01053064",2010,21,0,0.0339805825242718
"01","Langenlehsten",23.37,154,78,76,7,"21514",10.740373,53.499816,"01053080",2010,6,0,0.038961038961039
"01","Müssen",11.46,959,479,480,84,"21516",10.562041,53.494948,"01053092",2010,25,1,0.0260688216892596
"01","Roseburg",16.23,505,248,257,31,"21514",10.625016,53.531303,"01053104",2010,10,0,0.0198019801980198
"01","Schulendorf",11.39,488,256,232,43,"21516",10.561815,53.473309,"01053115",2010,11,0,0.0225409836065574
"01","Siebeneichen",4.68,272,135,137,58,"21514",10.618595,53.510758,"01053119",2010,10,0,0.0367647058823529
"01","Tramm",6.75,341,168,173,51,"21516",11.64254,53.521071,"01053126",2010,5,0,0.0146627565982405
"01","Witzeeze",10.46,889,412,477,85,"21514",10.610143,53.452651,"01053132",2010,13,0,0.0146231721034871
"01","Aumühle",3.47,3011,1365,1646,868,"21521",10.313369,53.528449,"01053003",2010,50,4,0.0166057788110262
"01","Börnsen",8.42,4107,2020,2087,488,"21039",10.285512,53.476625,"01053012",2010,98,9,0.0238616995373752
"01","Dassendorf",7.95,3112,1546,1566,391,"21521",10.372664,53.488608,"01053023",2010,58,2,0.0186375321336761
"01","Escheburg",8.91,3354,1679,1675,376,"21039",10.309429,53.467129,"01053028",2010,70,6,0.0208706022659511
"01","Hamwarde",6.68,759,388,371,114,"21502",10.421396,53.452846,"01053050",2010,25,3,0.0329380764163373
"01","Hohenhorn",6.93,504,261,243,73,"21526",10.367641,53.475563,"01053053",2010,15,0,0.0297619047619048
"01","Kröppelshagen-Fahrendorf",8.37,1116,553,563,133,"21529",10.315197,53.488589,"01053072",2010,17,1,0.0152329749103943
"01","Wiershop",5.15,160,78,82,31,"21502",10.451894,53.4425,"01053131",2010,2,0,0.0125
"01","Wohltorf",5.97,2335,1116,1219,391,"21521",10.291253,53.517252,"01053133",2010,29,3,0.0124197002141328
"01","Worth",6.07,160,76,84,26,"21502",10.409894,53.467424,"01053135",2010,3,0,0.01875
"01","Basedow",7.47,717,386,331,96,"21483",12.681179,53.696841,"01053006",2010,21,0,0.0292887029288703
"01","Buchhorst",5.19,162,74,88,31,"21481",10.568335,53.384993,"01053019",2010,4,1,0.0246913580246914
"01","Dalldorf",6.05,368,187,181,61,"21483",10.610808,53.435819,"01053022",2010,8,0,0.0217391304347826
"01","Juliusburg",6.04,194,85,109,32,"21483",10.506017,53.416313,"01053058",2010,6,0,0.0309278350515464
"01","Krüzen",8.25,352,176,176,43,"21483",10.527112,53.401518,"01053073",2010,7,0,0.0198863636363636
"01","Krukow",7.94,184,101,83,23,"21483",13.130169,53.520499,"01053074",2010,6,0,0.0326086956521739
"01","Lanze",9.05,397,206,191,44,"21483",10.60422,53.38637,"01053082",2010,12,0,0.0302267002518892
"01","Lütau",11.24,717,360,357,64,"21483",10.545404,53.43586,"01053087",2010,16,1,0.0223152022315202
"01","Schnakenbek",13.02,847,419,428,65,"21481",10.50018,53.385425,"01053111",2010,13,1,0.0153482880755608
"01","Wangelau",6.52,207,107,100,32,"21483",10.546476,53.453653,"01053128",2010,6,0,0.0289855072463768
"01","Albsfelde",4.18,61,31,30,15,"23909",10.694451,53.679957,"01053001",2010,0,0,0
"01","Bäk",4.3,827,394,433,192,"23909",10.787081,53.716344,"01053004",2010,15,0,0.0181378476420798
"01","Brunsmark",4.29,161,86,75,38,"23883",10.750236,53.617105,"01053016",2010,5,0,0.031055900621118
"01","Buchholz",2.93,237,115,122,81,"23911",12.641551,53.277354,"01053018",2010,3,0,0.0126582278481013
"01","Einhaus",2.53,379,191,188,150,"23911",10.725697,53.714135,"01053026",2010,7,0,0.0184696569920844
"01","Fredeburg",10.09,35,17,18,3,"23909",10.727579,53.674357,"01053030",2010,0,0,0
"01","Giesensdorf",2.73,107,58,49,39,"23909",10.71365,53.688272,"01053033",2010,3,0,0.0280373831775701
"01","Groß Disnack",5.99,84,50,34,14,"23911",10.690693,53.741417,"01053040",2010,1,0,0.0119047619047619
"01","Groß Grönau",4.9,3535,1741,1794,721,"23627",10.750476,53.801386,"01053041",2010,64,2,0.0181046676096181
"01","Groß Sarau",17.08,930,450,480,54,"23627",10.73752,53.771585,"01053043",2010,16,4,0.0172043010752688
"01","Harmsdorf",3.57,284,137,147,80,"23911",10.725868,53.700407,"01053051",2010,3,0,0.0105633802816901
"01","Hollenbek",7.21,439,221,218,61,"23883",10.819161,53.592192,"01053054",2010,15,0,0.0341685649202733
"01","Horst",11.93,236,128,108,20,"23883",10.771155,53.625103,"01053057",2010,4,0,0.0169491525423729
"01","Kittlitz",17.73,258,137,121,15,"23911",10.918868,53.664235,"01053062",2010,6,0,0.0232558139534884
"01","Klein Zecher",9.11,238,114,124,26,"23883",10.872803,53.577413,"01053066",2010,8,0,0.0336134453781513
"01","Kulpin",6.07,221,108,113,36,"23911",10.695812,53.710089,"01053078",2010,5,0,0.0226244343891403
"01","Mechow",4.43,108,57,51,24,"23909",10.802416,53.717467,"01053088",2010,3,0,0.0277777777777778
"01","Mustin",11.88,722,367,355,61,"23911",11.973845,53.696024,"01053093",2010,16,1,0.0221606648199446
"01","Pogeez",4.51,354,183,171,78,"23911",10.729434,53.750928,"01053098",2010,9,0,0.0254237288135593
"01","Römnitz",5.15,59,25,34,11,"23909",10.769067,53.710715,"01053102",2010,3,0,0.0508474576271186
"01","Salem",25.11,578,280,298,23,"23911",9.278902,47.767741,"01053107",2010,13,0,0.0224913494809689
"01","Schmilau",11.55,578,284,294,50,"23911",10.755984,53.664589,"01053110",2010,13,3,0.0224913494809689
"01","Seedorf",27.89,519,263,256,19,"23883",10.408941,54.0499,"01053117",2010,14,0,0.0269749518304432
"01","Sterley",21.39,967,473,494,45,"23883",10.817793,53.620149,"01053123",2010,21,1,0.0217166494312306
"01","Ziethen",11.18,1011,496,515,90,"23911",13.672242,53.887577,"01053136",2010,21,3,0.0207715133531157
"01","Basthorst",10.82,401,205,196,37,"21493",10.471389,53.576615,"01053007",2010,7,0,0.0174563591022444
"01","Brunstorf",13.76,638,329,309,46,"21524",10.425938,53.491563,"01053017",2010,19,0,0.0297805642633229
"01","Dahmker",2.04,157,86,71,77,"22946",10.444516,53.58782,"01053021",2010,2,0,0.0127388535031847
"01","Elmenhorst",13,923,484,439,71,"21493",13.064277,54.217601,"01053027",2010,20,1,0.0216684723726977
"01","Fuhlenhagen",5.74,297,139,158,52,"21493",10.526645,53.57303,"01053031",2010,5,0,0.0168350168350168
"01","Grabau",4.1,292,133,159,71,"21493",10.519825,53.513608,"01053036",2010,2,0,0.00684931506849315
"01","Groß Pampau",4.32,136,69,67,31,"21493",10.55974,53.520191,"01053042",2010,8,0,0.0588235294117647
"01","Grove",5.28,242,126,116,46,"21493",10.492067,53.528122,"01053045",2010,5,0,0.0206611570247934
"01","Gülzow",17.07,1245,652,593,73,"21483",12.853156,53.693801,"01053047",2010,35,1,0.0281124497991968
"01","Hamfelde",3.47,444,189,255,128,"22929",10.44893,53.597194,"01053049",2010,7,0,0.0157657657657658
"01","Havekost",5.91,157,74,83,27,"21493",10.472892,53.539891,"01053052",2010,3,0,0.0191082802547771
"01","Kankelau",4.21,220,116,104,52,"21514",10.56832,53.54931,"01053059",2010,2,0,0.00909090909090909
"01","Kasseburg",7.89,537,262,275,68,"22929",10.415258,53.567316,"01053060",2010,8,0,0.0148975791433892
"01","Köthel",1.52,300,163,137,197,"22929",10.510001,53.606935,"01053070",2010,5,0,0.0166666666666667
"01","Kollow",8.21,632,302,330,77,"21527",10.458799,53.463154,"01053071",2010,11,0,0.0174050632911392
"01","Kuddewörde",7.34,1346,653,693,183,"22958",10.4019,53.58729,"01053076",2010,21,1,0.0156017830609212
"01","Möhnsen",7.47,561,270,291,75,"21493",10.469197,53.559973,"01053089",2010,12,1,0.0213903743315508
"01","Mühlenrade",3.74,198,111,87,53,"21493",10.48775,53.595838,"01053091",2010,4,0,0.0202020202020202
"01","Sahms",5.94,381,190,191,64,"21493",10.532891,53.527525,"01053106",2010,4,1,0.010498687664042
"01","Duvensee",12.4,522,244,278,42,"23898",10.568,53.693065,"01053025",2010,15,1,0.028735632183908
"01","Grinau",2.74,328,160,168,120,"23847",10.549746,53.775531,"01053038",2010,2,0,0.00609756097560976
"01","Groß Boden",2.7,214,114,100,79,"23847",10.452871,53.752712,"01053039",2010,5,0,0.0233644859813084
"01","Groß Schenkenberg",6.52,531,265,266,81,"23860",10.564879,53.793491,"01053044",2010,9,0,0.0169491525423729
"01","Klinkrade",7.4,577,292,285,78,"23898",10.55033,53.716091,"01053068",2010,16,1,0.0277296360485269
"01","Koberg",11.98,759,389,370,63,"23881",10.52596,53.639594,"01053069",2010,13,0,0.0171277997364954
"01","Kühsen",7.28,377,174,203,52,"23898",10.615824,53.682661,"01053077",2010,8,1,0.0212201591511936
"01","Labenz",5.75,852,429,423,148,"23898",10.526046,53.708831,"01053079",2010,15,0,0.0176056338028169
"01","Lankau",19.12,491,263,228,26,"23881",10.665092,53.668023,"01053081",2010,11,0,0.0224032586558045
"01","Linau",9.66,1188,605,583,123,"22959",10.46755,53.643932,"01053085",2010,25,3,0.021043771043771
"01","Lüchow",4.62,198,100,98,43,"23898",10.529517,53.690744,"01053086",2010,7,0,0.0353535353535354
"01","Nusse",6.22,1037,519,518,167,"23896",10.575979,53.65908,"01053096",2010,27,1,0.0260366441658631
"01","Panten",13.83,708,369,339,51,"23896",10.61977,53.664571,"01053097",2010,16,1,0.0225988700564972
