"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","east","unem_tot","unem_foreigner","unem_capita"
"01","Meldorf, Stadt",21.25,7216,3458,3758,340,"25704",9.068784,54.090945,"01051074",2014,0,333,23,0.0461474501108647
"01","Nindorf",8.73,1163,583,580,133,"25704",9.114943,54.086722,"01051078",2014,0,22,1,0.0189165950128977
"01","Odderade",11.26,326,172,154,29,"25785",9.190795,54.139384,"01051083",2014,0,12,1,0.0368098159509202
"01","Offenbüttel",13.95,263,132,131,19,"25767",9.358039,54.169258,"01051085",2014,0,2,0,0.00760456273764259
"01","Osterrade",17.09,412,209,203,24,"25767",9.353264,54.190212,"01051086",2014,0,14,0,0.0339805825242718
"01","Sarzbüttel",13.39,710,353,357,53,"25785",9.184289,54.118971,"01051098",2014,0,21,0,0.0295774647887324
"01","Schafstedt",18.16,1279,647,632,70,"25725",9.293675,54.079915,"01051099",2014,0,28,0,0.0218921032056294
"01","Schrum",5,71,38,33,14,"25782",9.251667,54.187229,"01051104",2014,0,2,0,0.028169014084507
"01","Wennbüttel",4.59,87,39,48,19,"25767",9.32237,54.137969,"01051126",2014,0,NA,NA,NA
"01","Windbergen",17.31,808,414,394,47,"25729",9.117929,54.044949,"01051134",2014,0,29,0,0.0358910891089109
"01","Wolmersdorf",6.1,333,171,162,55,"25704",9.103978,54.077114,"01051135",2014,0,4,1,0.012012012012012
"01","Nordermeldorf",34.1,587,302,285,17,"25704",9.013655,54.104638,"01051137",2014,0,24,1,0.0408858603066439
"01","Tensbüttel-Röst",19.36,649,316,333,34,"25767",9.237322,54.116572,"01051138",2014,0,12,1,0.0184899845916795
"01","Büsum",8.48,4733,2201,2532,558,"25761",8.860613,54.129253,"01051013",2014,0,188,13,0.0397211071202197
"01","Büsumer Deichhausen",2.87,355,163,192,124,"25761",8.890088,54.136175,"01051014",2014,0,12,0,0.0338028169014084
"01","Friedrichsgabekoog",8.62,52,28,24,6,"25764",8.941082,54.157516,"01051033",2014,0,2,0,0.0384615384615385
"01","Hedwigenkoog",16.36,236,108,128,14,"25761",8.840953,54.177985,"01051043",2014,0,6,0,0.0254237288135593
"01","Hellschen-Heringsand-Unterschaar",7.02,169,87,82,24,"25764",8.872882,54.194536,"01051045",2014,0,5,0,0.029585798816568
"01","Hillgroven",3.6,75,45,30,21,"25764",8.874901,54.227921,"01051050",2014,0,0,0,0
"01","Norddeich",6.9,412,214,198,60,"25764",8.899964,54.218058,"01051079",2014,0,15,1,0.0364077669902913
"01","Oesterdeichstrich",4.63,275,142,133,59,"25761",8.900566,54.158891,"01051084",2014,0,9,1,0.0327272727272727
"01","Reinsbüttel",6.83,441,220,221,65,"25764",8.911057,54.179073,"01051093",2014,0,7,0,0.0158730158730159
"01","Schülp",9.27,426,219,207,46,"25764",8.929943,54.241971,"01051105",2014,0,20,1,0.0469483568075117
"01","Strübbel",4.4,82,38,44,19,"25792",8.971812,54.260389,"01051108",2014,0,3,0,0.0365853658536585
"01","Süderdeich",6.64,467,220,247,70,"25764",8.91131,54.201711,"01051109",2014,0,20,0,0.0428265524625268
"01","Warwerort",4.57,250,137,113,55,"25761",8.921723,54.141177,"01051121",2014,0,4,0,0.016
"01","Wesselburen, Stadt",5.14,3004,1436,1568,584,"25764",8.920686,54.212159,"01051127",2014,0,139,13,0.046271637816245
"01","Wesselburener Deichhausen",5.07,115,59,56,23,"25764",8.937237,54.174947,"01051128",2014,0,3,0,0.0260869565217391
"01","Wesselburenerkoog",21.89,173,86,87,8,"25764",8.876161,54.239245,"01051129",2014,0,4,0,0.023121387283237
"01","Westerdeichstrich",7.49,848,409,439,113,"25761",8.863517,54.162006,"01051132",2014,0,28,3,0.0330188679245283
"01","Oesterwurth",14.19,259,137,122,18,"25764",8.976801,54.210346,"01051140",2014,0,7,0,0.027027027027027
"01","Geesthacht, Stadt",33.19,29676,14432,15244,894,"21502",10.371623,53.433385,"01053032",2014,0,1463,337,0.0492990969133306
"01","Lauenburg/ Elbe, Stadt",9.54,11277,5632,5645,1182,"21481",10.554267,53.374189,"01053083",2014,0,713,124,0.0632260352930744
"01","Mölln, Stadt",25.05,18622,8819,9803,743,"23879",10.691022,53.629521,"01053090",2014,0,770,100,0.041348942111481
"01","Ratzeburg, Stadt",30.29,14104,6616,7488,466,"23909",10.774492,53.699024,"01053100",2014,0,627,39,0.0444554736245037
"01","Schwarzenbek, Stadt",11.56,15523,7614,7909,1343,"21493",10.477663,53.502645,"01053116",2014,0,589,98,0.0379436964504284
"01","Wentorf bei Hamburg",6.87,12221,5928,6293,1779,"21465",10.2519,53.491012,"01053129",2014,0,223,32,0.0182472792733819
"01","Behlendorf",10.26,398,195,203,39,"23919",10.667846,53.699475,"01053008",2014,0,9,0,0.0226130653266332
"01","Berkenthin",10.25,2037,1012,1025,199,"23919",10.638297,53.734569,"01053009",2014,0,50,2,0.0245459008345606
"01","Bliestorf",10.35,641,303,338,62,"23847",10.602527,53.768797,"01053011",2014,0,4,2,0.0062402496099844
"01","Düchelsdorf",3.01,164,87,77,54,"23847",10.580373,53.737072,"01053024",2014,0,6,0,0.0365853658536585
"01","Göldenitz",5.15,237,117,120,46,"23919",10.631501,53.722025,"01053034",2014,0,4,0,0.0168776371308017
"01","Kastorf",6.9,1159,586,573,168,"23847",10.570134,53.748875,"01053061",2014,0,25,2,0.0215703192407248
"01","Klempau",10.07,611,322,289,61,"23628",10.660387,53.762851,"01053067",2014,0,9,0,0.0147299509001637
"01","Krummesse",3.35,1771,830,941,529,"23628",10.641961,53.780123,"01053075",2014,0,34,0,0.0191981931112366
"01","Niendorf bei Berkenthin",3.99,203,100,103,51,"23919",10.626158,53.702417,"01053094",2014,0,4,0,0.0197044334975369
"01","Rondeshagen",9.51,830,407,423,87,"23919",10.629717,53.753642,"01053103",2014,0,11,0,0.0132530120481928
"01","Sierksrade",4,381,199,182,95,"23847",10.600344,53.736555,"01053120",2014,0,10,0,0.026246719160105
"01","Alt Mölln",6.44,890,437,453,138,"23881",10.658165,53.622775,"01053002",2014,0,18,0,0.0202247191011236
"01","Bälau",6.5,228,108,120,35,"23881",10.621739,53.616381,"01053005",2014,0,9,0,0.0394736842105263
"01","Borstorf",8.65,269,132,137,31,"23881",10.564234,53.613074,"01053013",2014,0,2,0,0.00743494423791822
"01","Breitenfelde",12.54,1904,956,948,152,"23881",10.632977,53.605112,"01053014",2014,0,52,2,0.0273109243697479
"01","Grambek",12.66,427,204,223,34,"23883",10.68068,53.574025,"01053037",2014,0,3,0,0.00702576112412178
"01","Hornbek",5.89,185,94,91,31,"21514",10.648548,53.5589,"01053056",2014,0,4,0,0.0216216216216216
"01","Lehmrade",11.4,486,237,249,43,"23883",10.752721,53.5947,"01053084",2014,0,16,1,0.0329218106995885
"01","Niendorf/ Stecknitz",8.41,641,318,323,76,"23881",10.609244,53.587228,"01053095",2014,0,10,1,0.015600624024961
"01","Schretstaken",8.47,511,263,248,60,"21493",10.554081,53.58907,"01053113",2014,0,10,0,0.0195694716242661
"01","Talkau",4.88,513,257,256,105,"21493",10.569209,53.577157,"01053125",2014,0,12,0,0.0233918128654971
"01","Woltersdorf",7.9,302,157,145,38,"21516",10.639912,53.5768,"01053134",2014,0,6,0,0.0198675496688742
"01","Besenthal",12.65,84,47,37,7,"23899",10.743239,53.530139,"01053010",2014,0,1,0,0.0119047619047619
"01","Bröthen",10.69,276,140,136,26,"21514",10.667504,53.480409,"01053015",2014,0,6,0,0.0217391304347826
"01","Büchen",16.85,5698,2776,2922,338,"21514",10.616482,53.480926,"01053020",2014,0,154,9,0.027027027027027
"01","Fitzen",9.11,349,182,167,38,"21514",10.64667,53.493942,"01053029",2014,0,8,0,0.0229226361031519
"01","Göttin",5.21,56,30,26,11,"21514",10.70332,53.533922,"01053035",2014,0,0,0,0
"01","Gudow",42.26,1633,817,816,39,"23899",10.77219,53.555336,"01053046",2014,0,35,0,0.0214329454990814
"01","Güster",7.78,1250,627,623,161,"21514",10.680583,53.53952,"01053048",2014,0,24,2,0.0192
"01","Klein Pampau",4.17,641,328,313,154,"21514",10.586656,53.512681,"01053064",2014,0,15,0,0.0234009360374415
"01","Langenlehsten",23.37,151,78,73,6,"21514",10.740373,53.499816,"01053080",2014,0,3,0,0.0198675496688742
"01","Müssen",11.46,1038,513,525,91,"21516",10.562042,53.494949,"01053092",2014,0,22,0,0.0211946050096339
"01","Roseburg",16.23,520,259,261,32,"21514",10.625016,53.531303,"01053104",2014,0,11,0,0.0211538461538462
"01","Schulendorf",11.39,452,227,225,40,"21516",10.561815,53.47331,"01053115",2014,0,8,0,0.0176991150442478
"01","Siebeneichen",4.68,258,126,132,55,"21514",10.618693,53.510828,"01053119",2014,0,13,0,0.0503875968992248
"01","Tramm",6.75,355,176,179,53,"21516",10.614693,53.563231,"01053126",2014,0,9,0,0.0253521126760563
"01","Witzeeze",10.46,871,386,485,83,"21514",10.610144,53.452652,"01053132",2014,0,19,2,0.0218140068886338
"01","Aumühle",3.48,3178,1496,1682,913,"21521",10.31337,53.528449,"01053003",2014,0,43,8,0.013530522341095
"01","Börnsen",8.42,4439,2211,2228,527,"21039",10.285512,53.476625,"01053012",2014,0,93,11,0.020950664564091
"01","Dassendorf",7.95,3178,1611,1567,400,"21521",10.372665,53.488608,"01053023",2014,0,52,1,0.0163624921334172
"01","Escheburg",8.91,3345,1671,1674,375,"21039",10.309429,53.46713,"01053028",2014,0,51,7,0.0152466367713004
"01","Hamwarde",6.68,839,411,428,126,"21502",10.421397,53.452847,"01053050",2014,0,11,0,0.0131108462455304
"01","Hohenhorn",6.93,523,272,251,75,"21526",10.367641,53.475564,"01053053",2014,0,17,0,0.0325047801147228
"01","Kröppelshagen-Fahrendorf",8.37,1259,633,626,150,"21529",10.315197,53.488589,"01053072",2014,0,16,1,0.0127084988085782
"01","Wiershop",5.15,180,95,85,35,"21502",10.451895,53.442501,"01053131",2014,0,1,0,0.00555555555555556
"01","Wohltorf",5.97,2411,1194,1217,404,"21521",10.291254,53.517253,"01053133",2014,0,33,0,0.0136872666943177
"01","Worth",6.07,170,86,84,28,"21502",10.409895,53.467424,"01053135",2014,0,4,0,0.0235294117647059
"01","Basedow",7.47,657,340,317,88,"21483",10.583592,53.416151,"01053006",2014,0,14,0,0.0213089802130898
"01","Buchhorst",5.19,166,86,80,32,"21481",10.568335,53.384993,"01053019",2014,0,4,1,0.0240963855421687
"01","Dalldorf",6.05,367,191,176,61,"21483",10.610809,53.435819,"01053022",2014,0,8,0,0.0217983651226158
"01","Juliusburg",6.04,167,79,88,28,"21483",10.506484,53.41715,"01053058",2014,0,4,0,0.0239520958083832
"01","Krüzen",8.25,353,167,186,43,"21483",10.527113,53.401518,"01053073",2014,0,10,0,0.028328611898017
"01","Krukow",7.94,150,74,76,19,"21483",10.478187,53.418864,"01053074",2014,0,2,0,0.0133333333333333
"01","Lanze",9.05,294,146,148,32,"21483",10.604387,53.386341,"01053082",2014,0,8,0,0.0272108843537415
"01","Lütau",11.24,708,370,338,63,"21483",10.545404,53.435861,"01053087",2014,0,13,1,0.018361581920904
"01","Schnakenbek",13.02,846,407,439,65,"21481",10.50018,53.385426,"01053111",2014,0,15,4,0.0177304964539007
"01","Wangelau",6.52,218,106,112,33,"21483",10.546476,53.453654,"01053128",2014,0,2,0,0.00917431192660551
"01","Albsfelde",4.18,76,37,39,18,"23909",10.694451,53.679957,"01053001",2014,0,1,0,0.0131578947368421
"01","Bäk",4.3,880,415,465,205,"23909",10.787081,53.716345,"01053004",2014,0,16,1,0.0181818181818182
"01","Brunsmark",4.29,150,76,74,35,"23883",10.750236,53.617106,"01053016",2014,0,4,0,0.0266666666666667
"01","Buchholz",2.93,239,118,121,82,"23911",10.745377,53.731393,"01053018",2014,0,4,0,0.0167364016736402
"01","Einhaus",2.53,376,181,195,149,"23911",10.725697,53.714136,"01053026",2014,0,8,0,0.0212765957446809
"01","Fredeburg",10.09,45,23,22,4,"23909",10.72758,53.674357,"01053030",2014,0,NA,NA,NA
"01","Giesensdorf",2.73,136,63,73,50,"23909",10.713651,53.688273,"01053033",2014,0,2,0,0.0147058823529412
"01","Groß Disnack",5.99,85,43,42,14,"23911",10.69059,53.741974,"01053040",2014,0,2,0,0.0235294117647059
"01","Groß Grönau",4.9,3648,1775,1873,744,"23627",10.750476,53.801387,"01053041",2014,0,55,4,0.0150767543859649
"01","Groß Sarau",17.08,949,460,489,56,"23627",10.737505,53.771586,"01053043",2014,0,15,3,0.0158061116965227
"01","Harmsdorf",3.57,309,154,155,87,"23911",10.725868,53.700407,"01053051",2014,0,3,0,0.00970873786407767
"01","Hollenbek",7.21,423,220,203,59,"23883",10.819161,53.592192,"01053054",2014,0,17,0,0.0401891252955083
"01","Horst",11.93,211,107,104,18,"23883",10.771156,53.625103,"01053057",2014,0,2,0,0.00947867298578199
"01","Kittlitz",17.73,239,130,109,13,"23911",10.918869,53.664235,"01053062",2014,0,4,0,0.0167364016736402
"01","Klein Zecher",9.11,251,123,128,28,"23883",10.872803,53.577413,"01053066",2014,0,3,0,0.0119521912350598
"01","Kulpin",6.07,216,105,111,36,"23911",10.695812,53.71009,"01053078",2014,0,4,0,0.0185185185185185
"01","Mechow",4.43,115,60,55,26,"23909",10.801815,53.717556,"01053088",2014,0,2,0,0.0173913043478261
"01","Mustin",11.88,756,362,394,64,"23911",10.886235,53.68453,"01053093",2014,0,11,0,0.0145502645502645
"01","Pogeez",4.51,394,192,202,87,"23911",10.729435,53.750929,"01053098",2014,0,7,0,0.0177664974619289
"01","Römnitz",5.15,59,32,27,11,"23909",10.769068,53.710716,"01053102",2014,0,2,0,0.0338983050847458
"01","Salem",25.11,588,293,295,23,"23911",10.827965,53.656396,"01053107",2014,0,17,0,0.0289115646258503
"01","Schmilau",11.55,551,274,277,48,"23911",10.755985,53.664589,"01053110",2014,0,13,1,0.0235934664246824
"01","Seedorf",27.89,522,268,254,19,"23883",10.866843,53.619223,"01053117",2014,0,11,0,0.0210727969348659
"01","Sterley",21.39,903,450,453,42,"23883",10.817794,53.620149,"01053123",2014,0,27,2,0.0299003322259136
"01","Ziethen",11.18,1005,487,518,90,"23911",10.809322,53.693695,"01053136",2014,0,14,0,0.0139303482587065
"01","Basthorst",10.82,414,213,201,38,"21493",10.47139,53.576616,"01053007",2014,0,7,0,0.0169082125603865
"01","Brunstorf",13.76,632,314,318,46,"21524",10.425938,53.491563,"01053017",2014,0,14,1,0.0221518987341772
"01","Dahmker",2.04,161,85,76,79,"22946",10.444516,53.587821,"01053021",2014,0,2,0,0.0124223602484472
"01","Elmenhorst",12.99,842,424,418,65,"21493",10.537551,53.544876,"01053027",2014,0,17,1,0.0201900237529691
"01","Fuhlenhagen",5.74,348,186,162,61,"21493",10.526645,53.573031,"01053031",2014,0,3,0,0.00862068965517241
"01","Grabau",4.1,321,158,163,78,"21493",10.519825,53.513609,"01053036",2014,0,5,0,0.0155763239875389
"01","Groß Pampau",4.32,151,75,76,35,"21493",10.560301,53.521808,"01053042",2014,0,3,0,0.0198675496688742
"01","Grove",5.28,254,126,128,48,"21493",10.492067,53.528123,"01053045",2014,0,4,0,0.015748031496063
"01","Gülzow",17.07,1249,646,603,73,"21483",10.490939,53.442249,"01053047",2014,0,19,1,0.0152121697357886
"01","Hamfelde",3.47,464,215,249,134,"22929",10.44893,53.597194,"01053049",2014,0,7,0,0.0150862068965517
"01","Havekost",5.91,182,91,91,31,"21493",10.472892,53.539891,"01053052",2014,0,3,0,0.0164835164835165
"01","Kankelau",4.21,205,101,104,49,"21514",10.56832,53.549311,"01053059",2014,0,2,0,0.00975609756097561
"01","Kasseburg",7.89,590,291,299,75,"22929",10.415259,53.567317,"01053060",2014,0,7,1,0.011864406779661
"01","Köthel",1.52,268,137,131,176,"22929",10.510002,53.606936,"01053070",2014,0,2,0,0.00746268656716418
"01","Kollow",8.21,577,277,300,70,"21527",10.458799,53.463155,"01053071",2014,0,6,0,0.0103986135181976
"01","Kuddewörde",7.34,1364,658,706,186,"22958",10.401901,53.587291,"01053076",2014,0,21,1,0.0153958944281525
"01","Möhnsen",7.48,538,269,269,72,"21493",10.469197,53.559974,"01053089",2014,0,9,0,0.016728624535316
"01","Mühlenrade",3.74,174,84,90,47,"21493",10.48775,53.595838,"01053091",2014,0,2,0,0.0114942528735632
"01","Sahms",5.94,378,187,191,64,"21493",10.532723,53.525807,"01053106",2014,0,2,0,0.00529100529100529
"01","Duvensee",12.4,543,254,289,44,"23898",10.568,53.693065,"01053025",2014,0,13,2,0.0239410681399632
"01","Grinau",2.74,315,166,149,115,"23847",10.549747,53.775531,"01053038",2014,0,2,0,0.00634920634920635
"01","Groß Boden",2.7,199,102,97,74,"23847",10.452871,53.752713,"01053039",2014,0,6,0,0.0301507537688442
"01","Groß Schenkenberg",6.52,542,255,287,83,"23860",10.56488,53.793492,"01053044",2014,0,8,0,0.014760147601476
