"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","east","unem_tot","unem_foreigner","unem_capita"
"01","Flensburg, Stadt",56.73,88519,44086,44433,1560,"24937",9.43751,54.78252,"01001000",2017,0,4512,983,0.0509721076830963
"01","Kiel, Landeshauptstadt",118.65,247943,120809,127134,2090,"24103",10.13727,54.321775,"01002000",2017,0,12345,3103,0.0497896693998217
"01","Lübeck, Hansestadt",214.19,216318,103884,112434,1010,"23552",10.683932,53.866269,"01003000",2017,0,9692,2050,0.0448044083247811
"01","Neumünster, Stadt",71.66,79335,39190,40145,1107,"24534",9.988422,54.069895,"01004000",2017,0,3836,724,0.0483519253797189
"01","Brunsbüttel, Stadt",65.21,12704,6377,6327,195,"25541",9.13735,53.896932,"01051011",2017,0,483,108,0.0380195214105793
"01","Heide, Stadt",31.97,21699,10323,11376,679,"25746",9.091156,54.193962,"01051044",2017,0,1134,272,0.0522604728328494
"01","Averlak",9.06,566,293,273,62,"25715",9.182663,53.941154,"01051003",2017,0,15,1,0.0265017667844523
"01","Brickeln",6.07,220,112,108,36,"25712",9.221166,54.00849,"01051010",2017,0,5,NA,0.0227272727272727
"01","Buchholz",14.56,1010,521,489,69,"25712",9.223774,53.987132,"01051012",2017,0,24,1,0.0237623762376238
"01","Burg (Dithmarschen)",11.25,4141,2021,2120,368,"25712",9.26246,53.99748,"01051016",2017,0,161,13,0.0388794977058681
"01","Dingen",7.01,621,323,298,89,"25715",9.125804,53.960888,"01051022",2017,0,12,1,0.0193236714975845
"01","Eddelak",9.21,1361,680,681,148,"25715",9.137433,53.945888,"01051024",2017,0,44,2,0.0323291697281411
"01","Eggstedt",12.79,745,382,363,58,"25721",9.25927,54.054535,"01051026",2017,0,14,1,0.0187919463087248
"01","Frestedt",10.33,344,178,166,33,"25727",9.175759,54.023639,"01051032",2017,0,5,NA,0.0145348837209302
"01","Großenrade",10.4,470,237,233,45,"25712",9.223435,54.02206,"01051037",2017,0,13,0,0.0276595744680851
"01","Hochdonn",5.46,1101,546,555,202,"25712",9.293145,54.019564,"01051051",2017,0,35,2,0.0317892824704814
"01","Kuden",11.37,607,312,295,53,"25712",9.192822,53.967853,"01051064",2017,0,12,NA,0.0197693574958814
"01","Quickborn",6.95,192,93,99,28,"25712",9.206618,54.009984,"01051089",2017,0,2,0,0.0104166666666667
"01","Sankt Michaelisdonn",23.06,3417,1691,1726,148,"25693",9.122148,53.994438,"01051097",2017,0,107,10,0.0313140181445713
"01","Süderhastedt",15.74,808,385,423,51,"25727",9.20886,54.04991,"01051110",2017,0,14,1,0.0173267326732673
"01","Diekhusen-Fahrstedt",7.46,712,354,358,95,"25709",9.023165,53.946249,"01051021",2017,0,17,0,0.023876404494382
"01","Friedrichskoog",53.27,2570,1318,1252,48,"25718",8.89741,54.013926,"01051034",2017,0,69,4,0.0268482490272374
"01","Helse",11.44,836,429,407,73,"25709",9.010226,53.977556,"01051046",2017,0,17,NA,0.0203349282296651
"01","Kaiser-Wilhelm-Koog",13.05,359,187,172,28,"25709",8.926364,53.942933,"01051057",2017,0,8,0,0.0222841225626741
"01","Kronprinzenkoog",28.84,811,417,394,28,"25709",8.964528,53.97171,"01051062",2017,0,20,2,0.0246609124537608
"01","Marne, Stadt",4.83,5832,2793,3039,1207,"25709",9.008761,53.953695,"01051072",2017,0,209,28,0.0358367626886145
"01","Marnerdeich",1.31,404,213,191,308,"25709",8.982956,53.948483,"01051073",2017,0,19,3,0.047029702970297
"01","Neufeld",10.4,574,286,288,55,"25724",9.019046,53.907224,"01051076",2017,0,12,1,0.0209059233449477
"01","Neufelderkoog",9.77,122,65,57,12,"25724",8.968827,53.906958,"01051077",2017,0,1,NA,0.00819672131147541
"01","Ramhusen",4.8,159,80,79,33,"25715",9.090658,53.941207,"01051090",2017,0,2,NA,0.0125786163522013
"01","Schmedeswurth",5.91,183,98,85,31,"25724",9.040335,53.926172,"01051103",2017,0,1,NA,0.00546448087431694
"01","Trennewurth",7.79,244,134,110,31,"25693",9.025792,54.000236,"01051118",2017,0,6,NA,0.0245901639344262
"01","Volsemenhusen",16.78,355,193,162,21,"25693",9.065625,53.967901,"01051119",2017,0,5,NA,0.0140845070422535
"01","Barkenholm",5.11,160,86,74,31,"25791",9.174339,54.237387,"01051005",2017,0,3,0,0.01875
"01","Bergewöhrden",2.64,33,14,19,13,"25779",9.209426,54.318469,"01051008",2017,0,1,NA,0.0303030303030303
"01","Dellstedt",21.77,741,387,354,34,"25786",9.369143,54.237892,"01051019",2017,0,26,1,0.0350877192982456
"01","Delve",15.84,696,351,345,44,"25788",9.252365,54.303978,"01051020",2017,0,15,1,0.021551724137931
"01","Dörpling",7.82,602,308,294,77,"25794",9.301925,54.260654,"01051023",2017,0,18,0,0.0299003322259136
"01","Fedderingen",9.69,286,144,142,30,"25779",9.132642,54.281144,"01051030",2017,0,6,NA,0.020979020979021
"01","Gaushorn",6.45,170,83,87,26,"25782",9.225318,54.194896,"01051035",2017,0,7,1,0.0411764705882353
"01","Glüsing",4.69,110,60,50,23,"25779",9.216421,54.274547,"01051036",2017,0,4,NA,0.0363636363636364
"01","Groven",7.9,86,55,31,11,"25774",8.989147,54.300165,"01051038",2017,0,2,NA,0.0232558139534884
"01","Hemme",16.53,493,266,227,30,"25774",9.010966,54.28021,"01051047",2017,0,21,3,0.0425963488843813
"01","Hennstedt",21.93,1940,962,978,88,"25779",9.168248,54.283636,"01051049",2017,0,62,5,0.0319587628865979
"01","Hövede",2.94,61,31,30,21,"25782",9.293409,54.243806,"01051052",2017,0,2,NA,0.0327868852459016
"01","Hollingstedt",9.74,293,139,154,30,"25788",9.226797,54.290548,"01051053",2017,0,6,0,0.0204778156996587
"01","Karolinenkoog",17.55,149,84,65,8,"25774",8.965495,54.292554,"01051058",2017,0,7,NA,0.0469798657718121
"01","Kleve",12.81,418,219,199,33,"25779",9.123229,54.295706,"01051060",2017,0,13,0,0.0311004784688995
"01","Krempel",4.82,595,295,300,123,"25774",9.027607,54.320019,"01051061",2017,0,20,0,0.0336134453781513
"01","Lehe",18.63,1093,541,552,59,"25774",9.025334,54.344168,"01051065",2017,0,31,2,0.0283623055809698
"01","Linden",11.62,867,441,426,75,"25791",9.182428,54.252623,"01051068",2017,0,22,0,0.0253748558246828
"01","Lunden",4.65,1674,859,815,360,"25774",9.024249,54.330568,"01051071",2017,0,126,28,0.0752688172043011
"01","Norderheistedt",4.33,140,74,66,32,"25779",9.146139,54.245331,"01051080",2017,0,6,NA,0.0428571428571429
"01","Pahlen",10.8,1152,579,573,107,"25794",9.296387,54.267813,"01051088",2017,0,32,3,0.0277777777777778
"01","Rehm-Flehde-Bargen",14.63,511,249,262,35,"25776",9.036287,54.303981,"01051092",2017,0,19,1,0.0371819960861057
"01","Sankt Annen",14.89,322,174,148,22,"25776",9.07975,54.345413,"01051096",2017,0,7,NA,0.0217391304347826
"01","Schalkholz",12.52,587,293,294,47,"25782",9.257028,54.246244,"01051100",2017,0,16,NA,0.0272572402044293
"01","Schlichting",12.5,240,122,118,19,"25779",9.089378,54.31014,"01051102",2017,0,11,4,0.0458333333333333
"01","Tellingstedt",21.1,2599,1265,1334,123,"25782",9.2822,54.219944,"01051114",2017,0,78,15,0.0300115429011158
"01","Tielenhemme",12.68,166,82,84,13,"25794",9.398414,54.27746,"01051117",2017,0,6,NA,0.036144578313253
"01","Wallen",1.86,34,16,18,18,"25788",9.269563,54.284766,"01051120",2017,0,0,NA,0
"01","Welmbüttel",7.6,432,206,226,57,"25782",9.246826,54.196873,"01051125",2017,0,19,6,0.0439814814814815
"01","Westerborstel",4.14,100,47,53,24,"25782",9.260601,54.220127,"01051131",2017,0,2,1,0.02
"01","Wiemerstedt",5.08,152,70,82,30,"25779",9.11111,54.269259,"01051133",2017,0,5,NA,0.0328947368421053
"01","Wrohm",11.45,691,368,323,60,"25799",9.379505,54.212642,"01051136",2017,0,22,8,0.0318379160636758
"01","Süderdorf",16.21,352,182,170,22,"25782",9.343678,54.220732,"01051139",2017,0,3,NA,0.00852272727272727
"01","Süderheistedt",8.44,554,279,275,66,"25779",9.148463,54.23483,"01051141",2017,0,12,2,0.0216606498194946
"01","Hemmingstedt",16.01,2863,1421,1442,179,"25770",9.073156,54.14876,"01051048",2017,0,72,5,0.025148445686343
"01","Lieth",4.66,382,175,207,82,"25770",9.060773,54.15531,"01051067",2017,0,12,1,0.031413612565445
"01","Lohe-Rickelshof",5.39,2075,988,1087,385,"25746",9.065603,54.187725,"01051069",2017,0,33,2,0.0159036144578313
"01","Neuenkirchen",25.14,963,507,456,38,"25792",8.987884,54.235602,"01051075",2017,0,27,4,0.0280373831775701
"01","Norderwöhrden",18.47,267,149,118,14,"25746",9.000232,54.192783,"01051081",2017,0,2,NA,0.00749063670411985
"01","Nordhastedt",26.56,2876,1430,1446,108,"25785",9.182991,54.17205,"01051082",2017,0,67,16,0.0232962447844228
"01","Ostrohe",6.66,951,479,472,143,"25746",9.130804,54.214,"01051087",2017,0,12,NA,0.0126182965299685
"01","Stelle-Wittenwurth",10.71,421,201,220,39,"25795",9.066849,54.254357,"01051107",2017,0,8,2,0.0190023752969121
"01","Wöhrden",21.77,1247,621,626,57,"25797",8.994508,54.165463,"01051113",2017,0,28,6,0.0224538893344026
"01","Weddingstedt",17.89,2326,1162,1164,130,"25795",9.088863,54.239275,"01051122",2017,0,48,6,0.0206362854686157
"01","Wesseln",3.76,1439,723,716,383,"25746",9.075443,54.208327,"01051130",2017,0,23,2,0.0159833217512161
"01","Albersdorf",17.12,3717,1838,1879,217,"25767",9.283995,54.146557,"01051001",2017,0,150,24,0.0403551251008878
"01","Arkebek",6.92,198,105,93,29,"25767",9.250362,54.160197,"01051002",2017,0,5,2,0.0252525252525253
"01","Bargenstedt",11.9,939,463,476,79,"25704",9.144199,54.095594,"01051004",2017,0,17,0,0.0181043663471778
"01","Barlt",22.88,763,388,375,33,"25719",9.058002,54.012444,"01051006",2017,0,21,2,0.0275229357798165
"01","Bunsoh",11.75,782,404,378,67,"25767",9.320225,54.165522,"01051015",2017,0,25,1,0.0319693094629156
"01","Busenwurth",10.09,316,165,151,31,"25719",9.04131,54.041612,"01051017",2017,0,10,3,0.0316455696202532
"01","Elpersbüttel",30.17,865,444,421,29,"25704",9.047156,54.072963,"01051027",2017,0,20,4,0.023121387283237
"01","Epenwöhrden",13.52,786,389,397,58,"25704",9.052894,54.112805,"01051028",2017,0,17,3,0.0216284987277354
"01","Gudendorf",6.04,376,190,186,62,"25693",9.1082,54.024736,"01051039",2017,0,10,NA,0.0265957446808511
"01","Immenstedt",3.09,102,42,60,33,"25767",9.299737,54.180686,"01051054",2017,0,2,NA,0.0196078431372549
"01","Krumstedt",15.89,510,257,253,32,"25727",9.177954,54.068684,"01051063",2017,0,12,1,0.0235294117647059
"01","Meldorf, Stadt",21.26,7214,3467,3747,339,"25704",9.068784,54.090945,"01051074",2017,0,277,55,0.0383975602994178
"01","Nindorf",8.75,1145,582,563,131,"25704",9.114943,54.086722,"01051078",2017,0,22,2,0.0192139737991266
"01","Odderade",11.27,317,155,162,28,"25785",9.190795,54.139384,"01051083",2017,0,10,0,0.0315457413249211
"01","Offenbüttel",13.95,267,132,135,19,"25767",9.357994,54.169186,"01051085",2017,0,7,NA,0.0262172284644195
"01","Osterrade",17.09,417,213,204,24,"25767",9.353264,54.190212,"01051086",2017,0,10,0,0.0239808153477218
"01","Sarzbüttel",13.39,695,355,340,52,"25785",9.184289,54.118971,"01051098",2017,0,14,0,0.0201438848920863
"01","Schafstedt",18.16,1254,628,626,69,"25725",9.293675,54.079915,"01051099",2017,0,22,1,0.0175438596491228
"01","Schrum",5.01,69,37,32,14,"25782",9.251667,54.187229,"01051104",2017,0,NA,NA,NA
"01","Wennbüttel",4.59,92,42,50,20,"25767",9.32237,54.137969,"01051126",2017,0,1,NA,0.0108695652173913
"01","Windbergen",17.31,790,397,393,46,"25729",9.117779,54.044978,"01051134",2017,0,21,NA,0.0265822784810127
"01","Wolmersdorf",6.11,330,166,164,54,"25704",9.103978,54.077114,"01051135",2017,0,1,NA,0.00303030303030303
"01","Nordermeldorf",34.1,586,312,274,17,"25704",9.013736,54.112068,"01051137",2017,0,15,2,0.0255972696245734
"01","Tensbüttel-Röst",19.36,674,338,336,35,"25767",9.228605,54.105741,"01051138",2017,0,20,0,0.029673590504451
"01","Büsum",8.48,4867,2276,2591,574,"25761",8.859577,54.130341,"01051013",2017,0,181,38,0.037189233614136
"01","Büsumer Deichhausen",2.87,361,170,191,126,"25761",8.890088,54.136175,"01051014",2017,0,12,3,0.0332409972299169
"01","Friedrichsgabekoog",8.62,54,29,25,6,"25764",8.941082,54.157516,"01051033",2017,0,3,1,0.0555555555555556
"01","Hedwigenkoog",16.36,216,109,107,13,"25761",8.840953,54.177985,"01051043",2017,0,5,NA,0.0231481481481481
"01","Hellschen-Heringsand-Unterschaar",7.02,170,85,85,24,"25764",8.872882,54.194536,"01051045",2017,0,6,1,0.0352941176470588
"01","Hillgroven",3.6,65,40,25,18,"25764",8.874901,54.227921,"01051050",2017,0,1,NA,0.0153846153846154
"01","Norddeich",6.9,411,213,198,60,"25764",8.899964,54.218049,"01051079",2017,0,16,1,0.0389294403892944
"01","Oesterdeichstrich",4.64,269,135,134,58,"25761",8.900566,54.158891,"01051084",2017,0,11,1,0.0408921933085502
"01","Reinsbüttel",6.83,429,215,214,63,"25764",8.911057,54.179073,"01051093",2017,0,7,0,0.0163170163170163
"01","Schülp",9.27,403,210,193,43,"25764",8.929943,54.241971,"01051105",2017,0,12,0,0.0297766749379653
"01","Strübbel",4.4,86,33,53,20,"25792",8.971812,54.260389,"01051108",2017,0,5,0,0.0581395348837209
"01","Süderdeich",6.64,474,229,245,71,"25764",8.91131,54.201711,"01051109",2017,0,20,5,0.0421940928270042
"01","Warwerort",4.58,236,125,111,52,"25761",8.921723,54.141177,"01051121",2017,0,7,NA,0.0296610169491525
"01","Wesselburen, Stadt",5.13,3336,1603,1733,650,"25764",8.920686,54.212159,"01051127",2017,0,165,52,0.0494604316546763
"01","Wesselburener Deichhausen",5.07,107,52,55,21,"25764",8.937237,54.174947,"01051128",2017,0,3,0,0.0280373831775701
"01","Wesselburenerkoog",21.89,164,89,75,7,"25764",8.876475,54.239438,"01051129",2017,0,3,1,0.0182926829268293
"01","Westerdeichstrich",7.5,866,420,446,115,"25761",8.863517,54.162006,"01051132",2017,0,30,8,0.0346420323325635
"01","Oesterwurth",14.19,253,141,112,18,"25764",8.991292,54.211016,"01051140",2017,0,8,2,0.0316205533596838
"01","Geesthacht, Stadt",33.25,30407,14855,15552,914,"21502",10.371785,53.433626,"01053032",2017,0,1321,401,0.0434439438287237
"01","Lauenburg/ Elbe, Stadt",9.56,11485,5740,5745,1201,"21481",10.554267,53.374189,"01053083",2017,0,595,129,0.0518067043970396
"01","Mölln, Stadt",25.05,18928,9041,9887,756,"23879",10.691022,53.629521,"01053090",2017,0,686,149,0.0362426035502959
"01","Ratzeburg, Stadt",30.29,14595,6900,7695,482,"23909",10.774492,53.699024,"01053100",2017,0,612,109,0.0419321685508736
"01","Schwarzenbek, Stadt",11.55,16374,8067,8307,1418,"21493",10.477663,53.502645,"01053116",2017,0,568,144,0.0346891413216074
"01","Wentorf bei Hamburg",6.87,12930,6221,6709,1882,"21465",10.2519,53.491012,"01053129",2017,0,200,44,0.0154679040989946
"01","Behlendorf",10.25,391,193,198,38,"23919",10.667846,53.699475,"01053008",2017,0,7,0,0.0179028132992327
"01","Berkenthin",10.25,2102,1045,1057,205,"23919",10.638221,53.734488,"01053009",2017,0,40,7,0.0190294957183635
"01","Bliestorf",10.35,642,314,328,62,"23847",10.602527,53.768797,"01053011",2017,0,9,3,0.014018691588785
"01","Düchelsdorf",3.01,166,83,83,55,"23847",10.580373,53.737072,"01053024",2017,0,1,NA,0.00602409638554217
"01","Göldenitz",5.15,234,119,115,45,"23919",10.631501,53.722025,"01053034",2017,0,2,NA,0.00854700854700855
"01","Kastorf",6.9,1112,558,554,161,"23847",10.570134,53.748875,"01053061",2017,0,22,1,0.0197841726618705
"01","Klempau",10.07,623,324,299,62,"23628",10.660387,53.762851,"01053067",2017,0,8,2,0.0128410914927769
"01","Krummesse",3.35,1756,818,938,524,"23628",10.641961,53.780123,"01053075",2017,0,30,4,0.0170842824601367
"01","Niendorf bei Berkenthin",3.99,190,89,101,48,"23919",10.626158,53.702417,"01053094",2017,0,4,0,0.0210526315789474
"01","Rondeshagen",9.51,814,407,407,86,"23919",10.629717,53.753642,"01053103",2017,0,10,0,0.0122850122850123
"01","Sierksrade",4,408,217,191,102,"23847",10.600344,53.736555,"01053120",2017,0,9,1,0.0220588235294118
"01","Alt Mölln",6.44,893,442,451,139,"23881",10.658165,53.622775,"01053002",2017,0,24,6,0.0268756998880179
"01","Bälau",6.5,230,110,120,35,"23881",10.621739,53.616381,"01053005",2017,0,8,NA,0.0347826086956522
"01","Borstorf",8.64,299,145,154,35,"23881",10.564234,53.613074,"01053013",2017,0,5,0,0.0167224080267559
"01","Breitenfelde",12.54,1938,973,965,155,"23881",10.632977,53.605112,"01053014",2017,0,53,5,0.0273477812177503
"01","Grambek",12.66,474,229,245,37,"23883",10.68068,53.574025,"01053037",2017,0,8,4,0.0168776371308017
"01","Hornbek",5.89,190,92,98,32,"21514",10.648548,53.5589,"01053056",2017,0,5,NA,0.0263157894736842
"01","Lehmrade",11.4,521,259,262,46,"23883",10.752721,53.5947,"01053084",2017,0,16,NA,0.0307101727447217
"01","Niendorf/ Stecknitz",8.41,661,317,344,79,"23881",10.609244,53.587228,"01053095",2017,0,8,1,0.0121028744326778
"01","Schretstaken",8.47,515,267,248,61,"21493",10.539293,53.586533,"01053113",2017,0,8,0,0.0155339805825243
"01","Talkau",4.88,522,264,258,107,"21493",10.568741,53.576852,"01053125",2017,0,6,0,0.0114942528735632
"01","Woltersdorf",7.9,284,147,137,36,"21516",10.640176,53.576862,"01053134",2017,0,5,NA,0.0176056338028169
"01","Besenthal",12.65,88,47,41,7,"23899",10.743239,53.530139,"01053010",2017,0,NA,NA,NA
"01","Bröthen",10.69,304,159,145,28,"21514",10.667504,53.480409,"01053015",2017,0,7,NA,0.0230263157894737
"01","Büchen",16.85,5856,2885,2971,348,"21514",10.616482,53.480926,"01053020",2017,0,159,29,0.0271516393442623
"01","Fitzen",9.11,361,190,171,40,"21514",10.64667,53.493942,"01053029",2017,0,8,0,0.0221606648199446
"01","Göttin",5.21,67,32,35,13,"21514",10.70343,53.533746,"01053035",2017,0,0,NA,0
"01","Gudow",42.25,1604,807,797,38,"23899",10.77219,53.555336,"01053046",2017,0,28,3,0.0174563591022444
"01","Güster",7.78,1278,655,623,164,"21514",10.680583,53.53952,"01053048",2017,0,24,2,0.0187793427230047
"01","Klein Pampau",4.17,625,318,307,150,"21514",10.586656,53.512681,"01053064",2017,0,14,2,0.0224
"01","Langenlehsten",23.37,151,72,79,6,"21514",10.740373,53.499816,"01053080",2017,0,4,NA,0.0264900662251656
"01","Müssen",11.46,1125,562,563,98,"21516",10.562042,53.494949,"01053092",2017,0,24,3,0.0213333333333333
"01","Roseburg",16.24,543,268,275,33,"21514",10.625016,53.531303,"01053104",2017,0,10,0,0.0184162062615101
"01","Schulendorf",11.38,467,233,234,41,"21516",10.561815,53.47331,"01053115",2017,0,4,1,0.00856531049250535
"01","Siebeneichen",4.68,256,127,129,55,"21514",10.618693,53.510828,"01053119",2017,0,10,2,0.0390625
"01","Tramm",6.74,355,180,175,53,"21516",10.614693,53.56324,"01053126",2017,0,4,NA,0.0112676056338028
"01","Witzeeze",10.46,869,392,477,83,"21514",10.610144,53.452652,"01053132",2017,0,17,1,0.0195627157652474
"01","Aumühle",3.48,3203,1534,1669,920,"21521",10.313492,53.528598,"01053003",2017,0,46,14,0.0143615360599438
"01","Börnsen",8.41,4750,2369,2381,565,"21039",10.285588,53.476743,"01053012",2017,0,83,21,0.0174736842105263
"01","Dassendorf",7.94,3347,1660,1687,422,"21521",10.372665,53.488608,"01053023",2017,0,42,6,0.0125485509411413
"01","Escheburg",8.91,3406,1723,1683,382,"21039",10.309429,53.46713,"01053028",2017,0,67,14,0.0196711685261304
"01","Hamwarde",6.67,863,424,439,129,"21502",10.421397,53.452847,"01053050",2017,0,15,4,0.0173812282734647
"01","Hohenhorn",6.93,531,283,248,77,"21526",10.367611,53.475734,"01053053",2017,0,14,3,0.0263653483992467
"01","Kröppelshagen-Fahrendorf",8.37,1308,658,650,156,"21529",10.315197,53.488589,"01053072",2017,0,14,4,0.0107033639143731
"01","Wiershop",5.15,195,100,95,38,"21502",10.451895,53.442501,"01053131",2017,0,2,0,0.0102564102564103
"01","Wohltorf",5.97,2421,1208,1213,406,"21521",10.291254,53.517253,"01053133",2017,0,30,8,0.0123915737298637
"01","Worth",6.07,178,88,90,29,"21502",10.40988,53.467424,"01053135",2017,0,3,NA,0.0168539325842697
"01","Basedow",7.47,653,325,328,87,"21483",10.583592,53.416151,"01053006",2017,0,14,0,0.0214395099540582
"01","Buchhorst",5.19,154,73,81,30,"21481",10.568335,53.384993,"01053019",2017,0,3,0,0.0194805194805195
"01","Dalldorf",6.05,344,172,172,57,"21483",10.610487,53.435521,"01053022",2017,0,6,NA,0.0174418604651163
"01","Juliusburg",6.03,180,83,97,30,"21483",10.506484,53.41715,"01053058",2017,0,1,NA,0.00555555555555556
"01","Krüzen",8.24,383,182,201,46,"21483",10.527113,53.401518,"01053073",2017,0,3,0,0.00783289817232376
"01","Krukow",7.94,150,76,74,19,"21483",10.478187,53.418864,"01053074",2017,0,2,0,0.0133333333333333
"01","Lanze",9.04,292,159,133,32,"21483",10.604387,53.386341,"01053082",2017,0,7,1,0.023972602739726
"01","Lütau",11.24,714,358,356,64,"21483",10.545404,53.435861,"01053087",2017,0,9,NA,0.0126050420168067
"01","Schnakenbek",13.02,841,408,433,65,"21481",10.50018,53.385426,"01053111",2017,0,21,3,0.0249702734839477
"01","Wangelau",6.52,226,113,113,35,"21483",10.546567,53.453726,"01053128",2017,0,2,0,0.00884955752212389
"01","Albsfelde",4.18,74,36,38,18,"23909",10.694451,53.679957,"01053001",2017,0,2,NA,0.027027027027027
"01","Bäk",4.3,900,423,477,209,"23909",10.787081,53.716345,"01053004",2017,0,9,0,0.01
"01","Brunsmark",4.29,159,79,80,37,"23883",10.750236,53.617106,"01053016",2017,0,3,0,0.0188679245283019
"01","Buchholz",2.93,239,119,120,82,"23911",10.745377,53.731393,"01053018",2017,0,1,NA,0.00418410041841004
"01","Einhaus",2.53,402,196,206,159,"23911",10.725697,53.714136,"01053026",2017,0,5,1,0.0124378109452736
"01","Fredeburg",10.09,38,19,19,4,"23909",10.72727,53.674253,"01053030",2017,0,NA,NA,NA
"01","Giesensdorf",2.73,147,68,79,54,"23909",10.713651,53.688273,"01053033",2017,0,3,1,0.0204081632653061
"01","Groß Disnack",5.99,84,42,42,14,"23911",10.69059,53.741974,"01053040",2017,0,1,NA,0.0119047619047619
"01","Groß Grönau",4.9,3721,1812,1909,759,"23627",10.750476,53.801387,"01053041",2017,0,52,7,0.013974737973663
"01","Groß Sarau",17.08,1002,493,509,59,"23627",10.737415,53.771827,"01053043",2017,0,12,4,0.0119760479041916
"01","Harmsdorf",3.57,318,161,157,89,"23911",10.725868,53.700407,"01053051",2017,0,5,1,0.0157232704402516
"01","Hollenbek",7.21,417,219,198,58,"23883",10.819794,53.592298,"01053054",2017,0,12,NA,0.0287769784172662
"01","Horst",12.05,204,101,103,17,"23883",10.77065,53.638591,"01053057",2017,0,3,NA,0.0147058823529412
"01","Kittlitz",17.73,256,134,122,14,"23911",10.918244,53.664141,"01053062",2017,0,4,0,0.015625
"01","Klein Zecher",9.11,245,116,129,27,"23883",10.872803,53.577413,"01053066",2017,0,3,NA,0.0122448979591837
"01","Kulpin",6.07,218,113,105,36,"23911",10.695812,53.71009,"01053078",2017,0,3,NA,0.0137614678899083
"01","Mechow",4.43,127,64,63,29,"23909",10.801815,53.717556,"01053088",2017,0,2,NA,0.015748031496063
"01","Mustin",11.88,729,350,379,61,"23911",10.886235,53.68453,"01053093",2017,0,13,1,0.0178326474622771
"01","Pogeez",4.51,479,234,245,106,"23911",10.729435,53.750929,"01053098",2017,0,7,0,0.0146137787056367
"01","Römnitz",5.15,61,35,26,12,"23909",10.769068,53.710716,"01053102",2017,0,3,NA,0.0491803278688525
"01","Salem",25.1,607,305,302,24,"23911",10.827965,53.656405,"01053107",2017,0,14,2,0.0230642504118616
"01","Schmilau",11.55,547,272,275,47,"23911",10.75597,53.664589,"01053110",2017,0,9,1,0.0164533820840951
"01","Seedorf",27.88,506,256,250,18,"23883",10.866858,53.619223,"01053117",2017,0,10,0,0.0197628458498024
"01","Sterley",21.39,926,470,456,43,"23883",10.817631,53.620115,"01053123",2017,0,23,7,0.0248380129589633
"01","Ziethen",11.18,1080,521,559,97,"23911",10.809322,53.693695,"01053136",2017,0,13,1,0.012037037037037
"01","Basthorst",10.82,420,210,210,39,"21493",10.47139,53.576616,"01053007",2017,0,8,1,0.019047619047619
"01","Brunstorf",13.76,725,367,358,53,"21524",10.425938,53.491554,"01053017",2017,0,12,1,0.016551724137931
"01","Dahmker",2.04,147,80,67,72,"22946",10.444516,53.587821,"01053021",2017,0,2,NA,0.0136054421768707
"01","Elmenhorst",12.99,852,449,403,66,"21493",10.537551,53.544876,"01053027",2017,0,15,3,0.0176056338028169
"01","Fuhlenhagen",5.74,386,215,171,67,"21493",10.5266,53.572959,"01053031",2017,0,5,1,0.0129533678756477
"01","Grabau",4.1,351,174,177,86,"21493",10.519825,53.513609,"01053036",2017,0,7,NA,0.0199430199430199
"01","Groß Pampau",4.31,152,74,78,35,"21493",10.560301,53.521808,"01053042",2017,0,4,1,0.0263157894736842
"01","Grove",5.28,234,117,117,44,"21493",10.492067,53.528123,"01053045",2017,0,3,0,0.0128205128205128
"01","Gülzow",17.07,1295,667,628,76,"21483",10.490939,53.442249,"01053047",2017,0,30,2,0.0231660231660232
"01","Hamfelde",3.47,490,224,266,141,"22929",10.44893,53.597194,"01053049",2017,0,5,0,0.0102040816326531
"01","Havekost",5.91,178,92,86,30,"21493",10.473088,53.539918,"01053052",2017,0,2,NA,0.0112359550561798
"01","Kankelau",4.21,211,103,108,50,"21514",10.56832,53.549311,"01053059",2017,0,6,1,0.028436018957346
"01","Kasseburg",7.89,584,289,295,74,"22929",10.415399,53.567213,"01053060",2017,0,7,NA,0.011986301369863
"01","Köthel",1.52,268,140,128,176,"22929",10.510002,53.606936,"01053070",2017,0,6,NA,0.0223880597014925
"01","Kollow",8.21,586,284,302,71,"21527",10.458784,53.463155,"01053071",2017,0,9,0,0.015358361774744
