"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","east","unem_tot","unem_foreigner","unem_capita"
"01","Nordhastedt",26.56,2827,1422,1405,106,"25785",9.182991,54.17205,"01051082",2016,0,72,12,0.0254686947293951
"01","Ostrohe",6.67,939,476,463,141,"25746",9.130804,54.214,"01051087",2016,0,11,0,0.0117145899893504
"01","Stelle-Wittenwurth",10.71,408,191,217,38,"25795",9.066849,54.254357,"01051107",2016,0,10,0,0.0245098039215686
"01","Wöhrden",21.77,1239,622,617,57,"25797",8.994508,54.165463,"01051113",2016,0,30,6,0.0242130750605327
"01","Weddingstedt",17.79,2326,1161,1165,131,"25795",9.088863,54.239275,"01051122",2016,0,47,3,0.0202063628546862
"01","Wesseln",3.76,1418,714,704,377,"25746",9.075443,54.208327,"01051130",2016,0,25,3,0.0176304654442877
"01","Albersdorf",17.12,3721,1840,1881,217,"25767",9.283995,54.146557,"01051001",2016,0,165,20,0.0443429185702768
"01","Arkebek",6.92,213,108,105,31,"25767",9.250362,54.160197,"01051002",2016,0,4,NA,0.0187793427230047
"01","Bargenstedt",11.9,912,441,471,77,"25704",9.144199,54.095594,"01051004",2016,0,23,1,0.025219298245614
"01","Barlt",22.88,749,383,366,33,"25719",9.058002,54.012444,"01051006",2016,0,24,5,0.0320427236315087
"01","Bunsoh",11.75,799,407,392,68,"25767",9.320225,54.165522,"01051015",2016,0,23,1,0.0287859824780976
"01","Busenwurth",10.09,300,160,140,30,"25719",9.04131,54.041612,"01051017",2016,0,14,4,0.0466666666666667
"01","Elpersbüttel",30.17,862,442,420,29,"25704",9.047156,54.072963,"01051027",2016,0,23,2,0.0266821345707657
"01","Epenwöhrden",13.52,774,382,392,57,"25704",9.052894,54.112805,"01051028",2016,0,20,1,0.0258397932816537
"01","Gudendorf",6.04,382,193,189,63,"25693",9.1082,54.024736,"01051039",2016,0,14,NA,0.0366492146596859
"01","Immenstedt",3.09,106,45,61,34,"25767",9.299737,54.180686,"01051054",2016,0,1,NA,0.00943396226415094
"01","Krumstedt",15.89,500,252,248,31,"25727",9.177954,54.068684,"01051063",2016,0,7,0,0.014
"01","Meldorf, Stadt",21.26,7299,3501,3798,343,"25704",9.068784,54.090945,"01051074",2016,0,296,45,0.0405535004795177
"01","Nindorf",8.74,1143,589,554,131,"25704",9.114943,54.086722,"01051078",2016,0,19,1,0.0166229221347332
"01","Odderade",11.26,327,158,169,29,"25785",9.190795,54.139384,"01051083",2016,0,12,0,0.036697247706422
"01","Offenbüttel",13.95,264,133,131,19,"25767",9.357994,54.169186,"01051085",2016,0,4,NA,0.0151515151515152
"01","Osterrade",17.09,406,204,202,24,"25767",9.353264,54.190212,"01051086",2016,0,13,1,0.0320197044334975
"01","Sarzbüttel",13.39,690,346,344,52,"25785",9.184289,54.118971,"01051098",2016,0,16,NA,0.0231884057971014
"01","Schafstedt",18.16,1285,645,640,71,"25725",9.293675,54.079915,"01051099",2016,0,25,NA,0.0194552529182879
"01","Schrum",5,65,35,30,13,"25782",9.251667,54.187229,"01051104",2016,0,0,NA,0
"01","Wennbüttel",4.59,88,41,47,19,"25767",9.32237,54.137969,"01051126",2016,0,1,NA,0.0113636363636364
"01","Windbergen",17.31,804,406,398,46,"25729",9.117779,54.044978,"01051134",2016,0,28,1,0.0348258706467662
"01","Wolmersdorf",6.1,327,163,164,54,"25704",9.103978,54.077114,"01051135",2016,0,2,0,0.00611620795107034
"01","Nordermeldorf",34.1,591,316,275,17,"25704",9.013736,54.112068,"01051137",2016,0,16,2,0.027072758037225
"01","Tensbüttel-Röst",19.36,671,330,341,35,"25767",9.228605,54.105741,"01051138",2016,0,17,1,0.0253353204172876
"01","Büsum",8.48,4852,2254,2598,572,"25761",8.860613,54.129253,"01051013",2016,0,178,32,0.0366859027205276
"01","Büsumer Deichhausen",2.87,360,168,192,125,"25761",8.890088,54.136175,"01051014",2016,0,12,1,0.0333333333333333
"01","Friedrichsgabekoog",8.62,54,29,25,6,"25764",8.941082,54.157516,"01051033",2016,0,2,NA,0.037037037037037
"01","Hedwigenkoog",16.36,211,103,108,13,"25761",8.840953,54.177985,"01051043",2016,0,5,NA,0.023696682464455
"01","Hellschen-Heringsand-Unterschaar",7.02,177,91,86,25,"25764",8.872882,54.194536,"01051045",2016,0,4,1,0.0225988700564972
"01","Hillgroven",3.6,75,48,27,21,"25764",8.874901,54.227921,"01051050",2016,0,0,NA,0
"01","Norddeich",6.9,410,213,197,59,"25764",8.899964,54.218049,"01051079",2016,0,16,1,0.0390243902439024
"01","Oesterdeichstrich",4.64,249,123,126,54,"25761",8.900566,54.158891,"01051084",2016,0,12,2,0.0481927710843374
"01","Reinsbüttel",6.83,428,214,214,63,"25764",8.911057,54.179073,"01051093",2016,0,7,NA,0.0163551401869159
"01","Schülp",9.27,408,214,194,44,"25764",8.929943,54.241971,"01051105",2016,0,13,1,0.0318627450980392
"01","Strübbel",4.4,87,36,51,20,"25792",8.971812,54.260389,"01051108",2016,0,4,0,0.0459770114942529
"01","Süderdeich",6.64,472,230,242,71,"25764",8.91131,54.201711,"01051109",2016,0,20,4,0.0423728813559322
"01","Warwerort",4.58,245,134,111,53,"25761",8.921723,54.141177,"01051121",2016,0,7,NA,0.0285714285714286
"01","Wesselburen, Stadt",5.14,3287,1583,1704,639,"25764",8.920686,54.212159,"01051127",2016,0,154,32,0.0468512321265592
"01","Wesselburener Deichhausen",5.07,104,49,55,21,"25764",8.937237,54.174947,"01051128",2016,0,3,NA,0.0288461538461538
"01","Wesselburenerkoog",21.89,162,84,78,7,"25764",8.876475,54.239438,"01051129",2016,0,4,0,0.0246913580246914
"01","Westerdeichstrich",7.49,879,436,443,117,"25761",8.863517,54.162006,"01051132",2016,0,28,5,0.0318543799772469
"01","Oesterwurth",14.19,257,143,114,18,"25764",8.991292,54.211016,"01051140",2016,0,6,0,0.0233463035019455
"01","Geesthacht, Stadt",33.25,30453,14917,15536,916,"21502",10.371785,53.433626,"01053032",2016,0,1373,391,0.0450858700292254
"01","Lauenburg/ Elbe, Stadt",9.55,11498,5757,5741,1204,"21481",10.554267,53.374189,"01053083",2016,0,663,137,0.0576622021221082
"01","Mölln, Stadt",25.05,18970,9069,9901,757,"23879",10.691022,53.629521,"01053090",2016,0,690,115,0.0363732208750659
"01","Ratzeburg, Stadt",30.29,14528,6862,7666,480,"23909",10.774492,53.699024,"01053100",2016,0,589,68,0.0405424008810573
"01","Schwarzenbek, Stadt",11.56,16261,8000,8261,1407,"21493",10.477663,53.502645,"01053116",2016,0,554,118,0.0340692454338602
"01","Wentorf bei Hamburg",6.87,12663,6096,6567,1843,"21465",10.2519,53.491012,"01053129",2016,0,213,46,0.0168206586117034
"01","Behlendorf",10.26,395,197,198,38,"23919",10.667846,53.699475,"01053008",2016,0,7,1,0.0177215189873418
"01","Berkenthin",10.25,2078,1023,1055,203,"23919",10.638297,53.734569,"01053009",2016,0,42,4,0.0202117420596728
"01","Bliestorf",10.35,630,309,321,61,"23847",10.602527,53.768797,"01053011",2016,0,8,2,0.0126984126984127
"01","Düchelsdorf",3.01,155,78,77,51,"23847",10.580373,53.737072,"01053024",2016,0,3,NA,0.0193548387096774
"01","Göldenitz",5.15,231,118,113,45,"23919",10.631501,53.722025,"01053034",2016,0,3,NA,0.012987012987013
"01","Kastorf",6.9,1136,579,557,165,"23847",10.570134,53.748875,"01053061",2016,0,24,2,0.0211267605633803
"01","Klempau",10.07,620,322,298,62,"23628",10.660387,53.762851,"01053067",2016,0,7,1,0.0112903225806452
"01","Krummesse",3.35,1751,820,931,523,"23628",10.641961,53.780123,"01053075",2016,0,36,3,0.0205596801827527
"01","Niendorf bei Berkenthin",3.99,191,90,101,48,"23919",10.626158,53.702417,"01053094",2016,0,4,NA,0.0209424083769634
"01","Rondeshagen",9.51,824,407,417,87,"23919",10.629717,53.753642,"01053103",2016,0,13,0,0.0157766990291262
"01","Sierksrade",4,381,201,180,95,"23847",10.600344,53.736555,"01053120",2016,0,11,2,0.0288713910761155
"01","Alt Mölln",6.44,910,443,467,141,"23881",10.658165,53.622775,"01053002",2016,0,25,5,0.0274725274725275
"01","Bälau",6.5,215,103,112,33,"23881",10.621739,53.616381,"01053005",2016,0,7,NA,0.0325581395348837
"01","Borstorf",8.65,301,147,154,35,"23881",10.564234,53.613074,"01053013",2016,0,4,1,0.0132890365448505
"01","Breitenfelde",12.54,1937,971,966,154,"23881",10.632977,53.605112,"01053014",2016,0,48,4,0.0247805885389778
"01","Grambek",12.66,452,217,235,36,"23883",10.68068,53.574025,"01053037",2016,0,6,0,0.0132743362831858
"01","Hornbek",5.89,195,95,100,33,"21514",10.648548,53.5589,"01053056",2016,0,3,NA,0.0153846153846154
"01","Lehmrade",11.4,489,245,244,43,"23883",10.752721,53.5947,"01053084",2016,0,17,0,0.0347648261758691
"01","Niendorf/ Stecknitz",8.41,652,314,338,78,"23881",10.609244,53.587228,"01053095",2016,0,13,2,0.0199386503067485
"01","Schretstaken",8.47,510,268,242,60,"21493",10.539293,53.586533,"01053113",2016,0,9,0,0.0176470588235294
"01","Talkau",4.88,522,260,262,107,"21493",10.568741,53.576852,"01053125",2016,0,9,NA,0.0172413793103448
"01","Woltersdorf",7.9,289,148,141,37,"21516",10.640176,53.576862,"01053134",2016,0,7,1,0.0242214532871972
"01","Besenthal",12.65,84,47,37,7,"23899",10.743239,53.530139,"01053010",2016,0,0,NA,0
"01","Bröthen",10.69,297,157,140,28,"21514",10.667504,53.480409,"01053015",2016,0,4,NA,0.0134680134680135
"01","Büchen",16.85,5808,2856,2952,345,"21514",10.616482,53.480926,"01053020",2016,0,151,20,0.0259986225895317
"01","Fitzen",9.11,348,183,165,38,"21514",10.64667,53.493942,"01053029",2016,0,6,0,0.0172413793103448
"01","Göttin",5.21,61,30,31,12,"21514",10.70343,53.533746,"01053035",2016,0,0,NA,0
"01","Gudow",42.26,1579,792,787,37,"23899",10.77219,53.555336,"01053046",2016,0,28,2,0.0177327422419253
"01","Güster",7.78,1279,648,631,164,"21514",10.680583,53.53952,"01053048",2016,0,25,1,0.019546520719312
"01","Klein Pampau",4.17,631,323,308,151,"21514",10.586656,53.512681,"01053064",2016,0,12,1,0.0190174326465927
"01","Langenlehsten",23.37,160,76,84,7,"21514",10.740373,53.499816,"01053080",2016,0,3,NA,0.01875
"01","Müssen",11.46,1119,558,561,98,"21516",10.562042,53.494949,"01053092",2016,0,29,3,0.0259159964253798
"01","Roseburg",16.23,523,262,261,32,"21514",10.625016,53.531303,"01053104",2016,0,8,NA,0.0152963671128107
"01","Schulendorf",11.39,466,231,235,41,"21516",10.561815,53.47331,"01053115",2016,0,7,1,0.0150214592274678
"01","Siebeneichen",4.68,253,121,132,54,"21514",10.618693,53.510828,"01053119",2016,0,10,1,0.0395256916996047
"01","Tramm",6.75,360,181,179,53,"21516",10.614693,53.56324,"01053126",2016,0,7,NA,0.0194444444444444
"01","Witzeeze",10.46,893,413,480,85,"21514",10.610144,53.452652,"01053132",2016,0,21,1,0.0235162374020157
"01","Aumühle",3.48,3133,1485,1648,900,"21521",10.313492,53.528598,"01053003",2016,0,44,9,0.014044047239068
"01","Börnsen",8.42,4623,2298,2325,549,"21039",10.285497,53.476625,"01053012",2016,0,95,18,0.0205494267791477
"01","Dassendorf",7.95,3323,1638,1685,418,"21521",10.372665,53.488608,"01053023",2016,0,48,7,0.0144447788143244
"01","Escheburg",8.91,3394,1696,1698,381,"21039",10.309429,53.46713,"01053028",2016,0,63,12,0.0185621685327048
"01","Hamwarde",6.68,845,418,427,126,"21502",10.421397,53.452847,"01053050",2016,0,14,2,0.0165680473372781
"01","Hohenhorn",6.93,531,283,248,77,"21526",10.367611,53.475734,"01053053",2016,0,18,2,0.0338983050847458
"01","Kröppelshagen-Fahrendorf",8.37,1270,642,628,152,"21529",10.315197,53.488589,"01053072",2016,0,14,3,0.0110236220472441
"01","Wiershop",5.15,198,104,94,38,"21502",10.451895,53.442501,"01053131",2016,0,6,2,0.0303030303030303
"01","Wohltorf",5.97,2429,1210,1219,407,"21521",10.291254,53.517253,"01053133",2016,0,31,8,0.0127624536846439
"01","Worth",6.07,176,86,90,29,"21502",10.40988,53.467424,"01053135",2016,0,4,1,0.0227272727272727
"01","Basedow",7.47,662,336,326,89,"21483",10.583592,53.416151,"01053006",2016,0,15,1,0.0226586102719033
"01","Buchhorst",5.19,162,80,82,31,"21481",10.568335,53.384993,"01053019",2016,0,4,1,0.0246913580246914
"01","Dalldorf",6.05,359,184,175,59,"21483",10.610487,53.435521,"01053022",2016,0,4,NA,0.011142061281337
"01","Juliusburg",6.04,170,76,94,28,"21483",10.506484,53.41715,"01053058",2016,0,1,NA,0.00588235294117647
"01","Krüzen",8.25,380,173,207,46,"21483",10.527113,53.401518,"01053073",2016,0,5,0,0.0131578947368421
"01","Krukow",7.94,152,78,74,19,"21483",10.478187,53.418864,"01053074",2016,0,2,0,0.0131578947368421
"01","Lanze",9.04,293,156,137,32,"21483",10.604387,53.386341,"01053082",2016,0,4,0,0.0136518771331058
"01","Lütau",11.24,688,343,345,61,"21483",10.545404,53.435861,"01053087",2016,0,11,0,0.0159883720930233
"01","Schnakenbek",13.02,875,426,449,67,"21481",10.50018,53.385426,"01053111",2016,0,26,7,0.0297142857142857
"01","Wangelau",6.52,212,104,108,33,"21483",10.546567,53.453726,"01053128",2016,0,3,NA,0.0141509433962264
"01","Albsfelde",4.18,72,36,36,17,"23909",10.694451,53.679957,"01053001",2016,0,0,NA,0
"01","Bäk",4.3,875,414,461,203,"23909",10.787081,53.716345,"01053004",2016,0,9,1,0.0102857142857143
"01","Brunsmark",4.29,156,78,78,36,"23883",10.750236,53.617106,"01053016",2016,0,5,NA,0.032051282051282
"01","Buchholz",2.93,240,121,119,82,"23911",10.745377,53.731393,"01053018",2016,0,4,NA,0.0166666666666667
"01","Einhaus",2.53,411,201,210,162,"23911",10.725697,53.714136,"01053026",2016,0,4,0,0.0097323600973236
"01","Fredeburg",10.09,40,20,20,4,"23909",10.72727,53.674253,"01053030",2016,0,0,NA,0
"01","Giesensdorf",2.73,153,68,85,56,"23909",10.713651,53.688273,"01053033",2016,0,5,2,0.0326797385620915
"01","Groß Disnack",5.99,82,41,41,14,"23911",10.69059,53.741974,"01053040",2016,0,1,NA,0.0121951219512195
"01","Groß Grönau",4.9,3722,1828,1894,760,"23627",10.750476,53.801387,"01053041",2016,0,59,10,0.0158516926383665
"01","Groß Sarau",17.08,978,477,501,57,"23627",10.737505,53.771586,"01053043",2016,0,15,3,0.0153374233128834
"01","Harmsdorf",3.57,312,159,153,87,"23911",10.725868,53.700407,"01053051",2016,0,4,0,0.0128205128205128
"01","Hollenbek",7.21,418,217,201,58,"23883",10.819794,53.592298,"01053054",2016,0,14,0,0.0334928229665072
"01","Horst",11.93,202,100,102,17,"23883",10.77065,53.638591,"01053057",2016,0,4,NA,0.0198019801980198
"01","Kittlitz",17.73,254,135,119,14,"23911",10.918869,53.664244,"01053062",2016,0,7,0,0.0275590551181102
"01","Klein Zecher",9.11,243,114,129,27,"23883",10.872803,53.577413,"01053066",2016,0,5,NA,0.0205761316872428
"01","Kulpin",6.07,213,110,103,35,"23911",10.695812,53.71009,"01053078",2016,0,3,0,0.0140845070422535
"01","Mechow",4.43,122,62,60,28,"23909",10.801815,53.717556,"01053088",2016,0,2,NA,0.0163934426229508
"01","Mustin",11.88,751,366,385,63,"23911",10.886235,53.68453,"01053093",2016,0,14,0,0.018641810918775
"01","Pogeez",4.51,438,210,228,97,"23911",10.729435,53.750929,"01053098",2016,0,9,1,0.0205479452054795
"01","Römnitz",5.15,55,32,23,11,"23909",10.769068,53.710716,"01053102",2016,0,4,NA,0.0727272727272727
"01","Salem",25.11,625,319,306,25,"23911",10.827965,53.656405,"01053107",2016,0,17,3,0.0272
"01","Schmilau",11.55,546,274,272,47,"23911",10.75597,53.664589,"01053110",2016,0,10,1,0.0183150183150183
"01","Seedorf",27.89,519,262,257,19,"23883",10.866858,53.619223,"01053117",2016,0,16,NA,0.0308285163776493
"01","Sterley",21.39,931,474,457,44,"23883",10.817581,53.619988,"01053123",2016,0,19,2,0.0204081632653061
"01","Ziethen",11.18,1010,492,518,90,"23911",10.809322,53.693695,"01053136",2016,0,15,1,0.0148514851485149
"01","Basthorst",10.82,420,212,208,39,"21493",10.47139,53.576616,"01053007",2016,0,10,1,0.0238095238095238
"01","Brunstorf",13.76,679,343,336,49,"21524",10.425938,53.491554,"01053017",2016,0,16,2,0.0235640648011782
"01","Dahmker",2.04,151,84,67,74,"22946",10.444516,53.587821,"01053021",2016,0,2,1,0.0132450331125828
"01","Elmenhorst",12.99,844,440,404,65,"21493",10.537551,53.544876,"01053027",2016,0,17,4,0.0201421800947867
"01","Fuhlenhagen",5.74,356,190,166,62,"21493",10.5266,53.572959,"01053031",2016,0,3,NA,0.00842696629213483
"01","Grabau",4.1,345,164,181,84,"21493",10.519825,53.513609,"01053036",2016,0,5,NA,0.0144927536231884
"01","Groß Pampau",4.32,156,78,78,36,"21493",10.560301,53.521808,"01053042",2016,0,4,0,0.0256410256410256
"01","Grove",5.28,245,123,122,46,"21493",10.492067,53.528123,"01053045",2016,0,3,0,0.0122448979591837
"01","Gülzow",17.07,1243,646,597,73,"21483",10.490939,53.442249,"01053047",2016,0,25,4,0.0201126307320998
"01","Hamfelde",3.47,483,222,261,139,"22929",10.44893,53.597194,"01053049",2016,0,6,0,0.0124223602484472
"01","Havekost",5.91,181,90,91,31,"21493",10.473088,53.539918,"01053052",2016,0,4,0,0.0220994475138122
"01","Kankelau",4.21,215,109,106,51,"21514",10.56832,53.549311,"01053059",2016,0,6,0,0.027906976744186
"01","Kasseburg",7.89,583,288,295,74,"22929",10.415259,53.567308,"01053060",2016,0,6,0,0.0102915951972556
"01","Köthel",1.52,269,138,131,177,"22929",10.510002,53.606936,"01053070",2016,0,6,0,0.0223048327137546
"01","Kollow",8.21,613,300,313,75,"21527",10.458784,53.463155,"01053071",2016,0,10,2,0.0163132137030995
"01","Kuddewörde",7.34,1401,685,716,191,"22958",10.401901,53.587291,"01053076",2016,0,14,1,0.00999286224125625
"01","Möhnsen",7.48,555,291,264,74,"21493",10.469197,53.559974,"01053089",2016,0,10,1,0.018018018018018
"01","Mühlenrade",3.74,180,89,91,48,"21493",10.48775,53.595838,"01053091",2016,0,1,NA,0.00555555555555556
"01","Sahms",5.94,376,189,187,63,"21493",10.532723,53.525807,"01053106",2016,0,3,NA,0.00797872340425532
"01","Duvensee",12.4,553,267,286,45,"23898",10.568,53.693065,"01053025",2016,0,11,3,0.0198915009041591
"01","Grinau",2.74,304,156,148,111,"23847",10.549505,53.775447,"01053038",2016,0,1,NA,0.00328947368421053
"01","Groß Boden",2.7,215,113,102,80,"23847",10.452871,53.752722,"01053039",2016,0,6,1,0.027906976744186
"01","Groß Schenkenberg",6.52,548,265,283,84,"23860",10.56488,53.793492,"01053044",2016,0,4,0,0.0072992700729927
