,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden     Jahreszahlen 2015
Bestand an Arbeitslosen nach Rechtskreisen - Insgesamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Länder, Regierungsbezirke, Kreise und Gemeinden in Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jahreszahlen/-durchschnitte 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Rechtskreise SGB III und SGB II,,,,,,,,,, Rechtskreis SGB III,,,,,,,,,, Rechtskreis SGB II,,,,,,,,,
,Bundesland,"ins-
gesamt","ausgewählte Altersgruppen 
dar. (Spalte 1)",,,,darunter Ausländer,"ausgewählte Altersgruppen 
dar. (Spalte 6)",,,,"ins-
gesamt","ausgewählte Altersgruppen 
dar. (Spalte 11)",,,,darunter Ausländer,"ausgewählte Altersgruppen 
dar. (Spalte 16)",,,,"ins-
gesamt","ausgewählte Altersgruppen 
dar. (Spalte 21)",,,,darunter Ausländer,"ausgewählte Altersgruppen 
dar. (Spalte 26)",,,
,"Regierungsbezirk
Kreis",,15 bis unter  20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
 65 Jahre",,15 bis unter  20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
 65 Jahre",,15 bis unter  20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
 65 Jahre",,15 bis unter 20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
 65 Jahre",,15 bis unter 20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
 65 Jahre",,15 bis unter 20 Jahre,15 bis unter 25 Jahre,"50 Jahre 
und älter","55 bis unter
07134008,Berschweiler bei Baumholder,11 ,0 ,3 ,3 ,1 ,1 ,,,0 ,,5 ,0 ,1 ,2 ,1 ,1 ,,,,,6 ,0 ,2 ,1 ,,0 ,,,0 ,
07134009,Berschweiler bei Kirn,6 ,,1 ,1 ,1 ,,,,,,4 ,,0 ,1 ,1 ,,,,,,2 ,,0 ,,,,,,,
07134010,"Birkenfeld, Stadt",313 ,6 ,30 ,92 ,58 ,45 ,2 ,5 ,7 ,2 ,74 ,1 ,13 ,24 ,15 ,6 ,,1 ,1 ,,239 ,5 ,17 ,68 ,43 ,39 ,2 ,4 ,6 ,2 
07134011,Börfink,10 ,0 ,2 ,3 ,1 ,,,,,,5 ,0 ,2 ,2 ,1 ,,,,,,5 ,,,2 ,1 ,,,,,
07134012,Bollenbach,3 ,,,1 ,,,,,,,2 ,,,1 ,,,,,,,1 ,,,,,,,,,
07134013,Breitenthal,6 ,,0 ,3 ,2 ,,,,,,5 ,,0 ,3 ,2 ,,,,,,1 ,,,,,,,,,
07134014,Bruchweiler,7 ,,2 ,2 ,1 ,,,,,,4 ,,2 ,1 ,1 ,,,,,,3 ,,0 ,0 ,0 ,,,,,
07134015,Brücken,28 ,1 ,4 ,13 ,8 ,1 ,,,1 ,,12 ,1 ,3 ,6 ,5 ,,,,,,16 ,,1 ,7 ,3 ,1 ,,,1 ,
07134016,Buhlenberg,6 ,,1 ,2 ,,,,,,,2 ,,1 ,,,,,,,,4 ,,,2 ,,,,,,
07134017,Bundenbach,26 ,0 ,3 ,12 ,4 ,0 ,,,,,12 ,0 ,1 ,7 ,3 ,0 ,,,,,13 ,,1 ,5 ,1 ,,,,,
07134018,Dambach,3 ,,1 ,2 ,2 ,,,,,,1 ,,,1 ,1 ,,,,,,2 ,,1 ,1 ,1 ,,,,,
07134019,Dickesbach,6 ,,,1 ,1 ,,,,,,1 ,,,,,,,,,,5 ,,,1 ,1 ,,,,,
07134020,Dienstweiler,3 ,,0 ,1 ,1 ,,,,,,2 ,,,1 ,1 ,,,,,,1 ,,0 ,0 ,0 ,,,,,
07134021,Eckersweiler,6 ,,0 ,4 ,3 ,1 ,,,,,4 ,,0 ,3 ,3 ,0 ,,,,,2 ,,,1 ,1 ,1 ,,,,
07134022,Elchweiler,2 ,,,1 ,1 ,,,,,,1 ,,,,,,,,,,1 ,,,1 ,1 ,,,,,
07134023,Ellenberg,0 ,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,
07134024,Ellweiler,4 ,,,1 ,1 ,0 ,,,,,2 ,,,,,,,,,,2 ,,,1 ,1 ,0 ,,,,
07134025,Fischbach,26 ,0 ,2 ,8 ,5 ,0 ,,0 ,,,9 ,0 ,1 ,5 ,4 ,,,,,,16 ,0 ,1 ,3 ,1 ,0 ,,0 ,,
07134026,Fohren-Linden,8 ,0 ,2 ,2 ,1 ,1 ,,,1 ,,4 ,0 ,2 ,1 ,0 ,1 ,,,1 ,,3 ,,0 ,1 ,1 ,0 ,,,,
07134027,Frauenberg,11 ,0 ,1 ,5 ,4 ,1 ,,,0 ,,8 ,0 ,1 ,4 ,3 ,1 ,,,0 ,,3 ,,0 ,1 ,1 ,,,,,
07134028,Gerach,6 ,0 ,0 ,1 ,1 ,,,,,,2 ,,,1 ,1 ,,,,,,4 ,0 ,0 ,,,,,,,
07134029,Gimbweiler,11 ,0 ,1 ,6 ,6 ,0 ,,,,,10 ,0 ,1 ,6 ,6 ,,,,,,1 ,,,,,0 ,,,,
07134030,Gösenroth,3 ,0 ,1 ,1 ,1 ,,,,,,3 ,0 ,1 ,1 ,1 ,,,,,,0 ,,,,,,,,,
07134031,Gollenberg,1 ,,0 ,1 ,1 ,,,,,,0 ,,0 ,,,,,,,,1 ,,,1 ,1 ,,,,,
07134032,Griebelschied,1 ,,0 ,1 ,,,,,,,0 ,,0 ,,,,,,,,1 ,,,1 ,,,,,,
07134033,Hahnweiler,2 ,,1 ,0 ,,,,,,,2 ,,1 ,0 ,,,,,,,,,,,,,,,,
07134034,Hattgenstein,9 ,0 ,1 ,3 ,1 ,0 ,,0 ,,,3 ,,1 ,2 ,1 ,0 ,,0 ,,,5 ,0 ,0 ,2 ,,0 ,,,,
07134035,Hausen,7 ,,1 ,2 ,2 ,0 ,,,,,2 ,,,2 ,2 ,,,,,,5 ,,1 ,0 ,0 ,0 ,,,,
07134036,Heimbach,37 ,0 ,5 ,10 ,3 ,8 ,0 ,2 ,1 ,1 ,14 ,0 ,3 ,5 ,2 ,1 ,,0 ,0 ,0 ,23 ,0 ,2 ,5 ,2 ,7 ,0 ,2 ,1 ,1 
07134037,Hellertshausen,4 ,,,3 ,2 ,,,,,,3 ,,,2 ,2 ,,,,,,2 ,,,0 ,,,,,,
07134038,Herborn,10 ,0 ,1 ,4 ,3 ,0 ,,,0 ,,5 ,0 ,1 ,2 ,2 ,0 ,,,0 ,,5 ,,,2 ,1 ,0 ,,,0 ,
07134039,Herrstein,25 ,2 ,4 ,11 ,6 ,2 ,,0 ,1 ,0 ,6 ,,1 ,3 ,3 ,,,,,,19 ,2 ,3 ,8 ,3 ,2 ,,0 ,1 ,0 
07134040,Hettenrodt,9 ,,1 ,5 ,3 ,,,,,,4 ,,1 ,2 ,2 ,,,,,,4 ,,,3 ,2 ,,,,,
07134041,Hintertiefenbach,5 ,,0 ,3 ,3 ,,,,,,2 ,,0 ,2 ,2 ,,,,,,2 ,,,1 ,1 ,,,,,
07134042,Hoppstädten-Weiersbach,66 ,2 ,8 ,24 ,18 ,4 ,,,1 ,1 ,22 ,1 ,3 ,10 ,8 ,1 ,,,0 ,,44 ,2 ,5 ,14 ,9 ,3 ,,,1 ,1 
07134043,Horbruch,4 ,,,2 ,2 ,0 ,,,,,2 ,,,2 ,2 ,,,,,,1 ,,,,,0 ,,,,
07134044,Hottenbach,7 ,,1 ,3 ,2 ,0 ,,,,,4 ,,1 ,2 ,1 ,,,,,,3 ,,0 ,1 ,1 ,0 ,,,,
07134045,"Idar-Oberstein, Stadt","1,463 ",31 ,162 ,488 ,287 ,170 ,5 ,17 ,37 ,20 ,267 ,5 ,38 ,120 ,86 ,17 ,0 ,1 ,4 ,2 ,"1,196 ",26 ,124 ,367 ,201 ,153 ,5 ,16 ,32 ,18 
07134046,Kempfeld,19 ,0 ,2 ,6 ,4 ,0 ,,,0 ,0 ,6 ,,1 ,3 ,3 ,0 ,,,,,12 ,0 ,1 ,3 ,2 ,0 ,,,0 ,0 
07134047,Kirschweiler,14 ,1 ,2 ,6 ,4 ,0 ,,,0 ,,6 ,0 ,0 ,4 ,2 ,0 ,,,0 ,,8 ,1 ,1 ,2 ,2 ,,,,,
07134048,Kronweiler,8 ,0 ,2 ,2 ,1 ,1 ,,0 ,1 ,0 ,4 ,0 ,2 ,1 ,0 ,1 ,,,1 ,0 ,4 ,,0 ,1 ,1 ,0 ,,0 ,,
07134049,Krummenau,3 ,,0 ,1 ,,,,,,,1 ,,,,,,,,,,2 ,,0 ,1 ,,,,,,
07134050,Leisel,9 ,0 ,1 ,3 ,3 ,,,,,,4 ,0 ,1 ,2 ,2 ,,,,,,6 ,0 ,0 ,0 ,0 ,,,,,
07134051,Leitzweiler,6 ,,0 ,2 ,0 ,3 ,,,1 ,0 ,1 ,,0 ,,,0 ,,,,,5 ,,0 ,2 ,0 ,3 ,,,1 ,0 
07134052,Mackenrodt,4 ,,0 ,3 ,1 ,,,,,,4 ,,0 ,2 ,1 ,,,,,,1 ,,,1 ,1 ,,,,,
07134053,Meckenbach,3 ,,0 ,2 ,1 ,,,,,,1 ,,0 ,,,,,,,,2 ,,,2 ,1 ,,,,,
07134054,Mettweiler,9 ,,0 ,1 ,,1 ,,,,,3 ,,0 ,0 ,,,,,,,6 ,,0 ,0 ,,1 ,,,,
07134055,Mittelreidenbach,19 ,1 ,2 ,9 ,6 ,1 ,1 ,1 ,,,14 ,1 ,2 ,7 ,6 ,1 ,1 ,1 ,,,6 ,,0 ,2 ,1 ,,,,,
07134056,Mörschied,22 ,1 ,2 ,5 ,3 ,2 ,,,,,7 ,0 ,1 ,4 ,3 ,1 ,,,,,14 ,0 ,1 ,1 ,,1 ,,,,
07134057,Niederbrombach,12 ,,1 ,6 ,4 ,0 ,,,0 ,0 ,4 ,,0 ,1 ,1 ,0 ,,,0 ,0 ,8 ,,0 ,4 ,3 ,,,,,
07134058,Niederhambach,9 ,0 ,1 ,4 ,3 ,1 ,,0 ,,,6 ,0 ,1 ,3 ,2 ,1 ,,0 ,,,3 ,,,1 ,1 ,,,,,
07134059,Niederhosenbach,4 ,0 ,0 ,3 ,1 ,,,,,,2 ,0 ,0 ,1 ,0 ,,,,,,2 ,,,2 ,0 ,,,,,
07134060,Niederwörresbach,20 ,0 ,1 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,11 ,,0 ,7 ,6 ,,,,,,9 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
07134061,Nohen,10 ,1 ,1 ,6 ,5 ,0 ,,,0 ,,5 ,1 ,1 ,2 ,2 ,,,,,,5 ,0 ,0 ,4 ,3 ,0 ,,,0 ,
07134062,Oberbrombach,14 ,1 ,2 ,5 ,5 ,,,,,,8 ,0 ,1 ,4 ,4 ,,,,,,6 ,1 ,1 ,1 ,1 ,,,,,
07134063,Oberhambach,7 ,,1 ,3 ,1 ,1 ,,,0 ,,5 ,,0 ,2 ,1 ,1 ,,,0 ,,2 ,,0 ,1 ,,,,,,
07134064,Oberhosenbach,2 ,0 ,0 ,1 ,,,,,,,1 ,0 ,0 ,1 ,,,,,,,1 ,,,,,,,,,
07134065,Oberkirn,11 ,,0 ,5 ,2 ,1 ,,0 ,,,4 ,,0 ,2 ,1 ,1 ,,0 ,,,7 ,,,3 ,1 ,,,,,
07134066,Oberreidenbach,11 ,0 ,0 ,6 ,5 ,,,,,,6 ,0 ,0 ,4 ,4 ,,,,,,5 ,,,3 ,2 ,,,,,
07134067,Oberwörresbach,2 ,,0 ,2 ,1 ,,,,,,1 ,,0 ,0 ,0 ,,,,,,1 ,,,1 ,1 ,,,,,
07134068,Reichenbach,14 ,0 ,1 ,7 ,5 ,0 ,,,0 ,,7 ,0 ,1 ,5 ,4 ,0 ,,,0 ,,7 ,,,2 ,1 ,0 ,,,,
07134069,Rhaunen,58 ,1 ,6 ,25 ,12 ,3 ,,,1 ,0 ,21 ,1 ,4 ,12 ,7 ,1 ,,,0 ,,36 ,0 ,2 ,13 ,5 ,1 ,,,0 ,0 
07134070,Rimsberg,2 ,,0 ,1 ,1 ,,,,,,2 ,,0 ,1 ,1 ,,,,,,,,,,,,,,,
07134071,Rinzenberg,3 ,0 ,1 ,1 ,0 ,,,,,,2 ,0 ,0 ,1 ,0 ,,,,,,1 ,0 ,0 ,,,,,,,
07134072,Rötsweiler-Nockenthal,11 ,,1 ,5 ,4 ,0 ,,,0 ,0 ,8 ,,1 ,4 ,3 ,0 ,,,0 ,0 ,3 ,,0 ,1 ,1 ,,,,,
07134073,Rohrbach,3 ,,0 ,2 ,1 ,,,,,,2 ,,0 ,1 ,1 ,,,,,,1 ,,,1 ,,,,,,
07134074,Rückweiler,11 ,,0 ,7 ,5 ,,,,,,7 ,,,5 ,4 ,,,,,,4 ,,0 ,2 ,1 ,,,,,
07134075,Ruschberg,18 ,1 ,3 ,3 ,1 ,0 ,,,,,9 ,,1 ,3 ,1 ,,,,,,9 ,1 ,2 ,0 ,,0 ,,,,
07134076,Schauren,6 ,,0 ,3 ,1 ,,,,,,4 ,,0 ,2 ,0 ,,,,,,3 ,,,1 ,1 ,,,,,
07134077,Schmidthachenbach,11 ,1 ,1 ,6 ,4 ,,,,,,4 ,,,3 ,2 ,,,,,,7 ,1 ,1 ,2 ,2 ,,,,,
07134078,Schmißberg,3 ,,0 ,0 ,,,,,,,2 ,,0 ,0 ,,,,,,,1 ,,,,,,,,,
07134079,Schwerbach,1 ,,0 ,1 ,1 ,,,,,,1 ,,0 ,1 ,1 ,,,,,,0 ,,,,,,,,,
07134080,Schwollen,9 ,,1 ,3 ,3 ,0 ,,,,,5 ,,0 ,1 ,1 ,0 ,,,,,4 ,,0 ,2 ,2 ,,,,,
07134081,Sensweiler,12 ,,1 ,7 ,4 ,0 ,,,0 ,,5 ,,1 ,3 ,1 ,,,,,,7 ,,,4 ,3 ,0 ,,,0 ,
07134082,Sien,10 ,0 ,1 ,5 ,4 ,,,,,,7 ,0 ,0 ,4 ,3 ,,,,,,3 ,,1 ,1 ,1 ,,,,,
07134083,Sienhachenbach,4 ,,,3 ,3 ,,,,,,3 ,,,3 ,3 ,,,,,,1 ,,,,,,,,,
07134084,Siesbach,8 ,,1 ,2 ,2 ,,,,,,5 ,,1 ,2 ,2 ,,,,,,3 ,,0 ,,,,,,,
07134085,Sonnenberg-Winnenberg,16 ,0 ,2 ,8 ,4 ,1 ,,0 ,0 ,0 ,7 ,0 ,1 ,4 ,2 ,0 ,,,0 ,0 ,9 ,0 ,0 ,4 ,2 ,0 ,,0 ,,
07134086,Sonnschied,3 ,,0 ,2 ,2 ,,,,,,2 ,,0 ,1 ,1 ,,,,,,1 ,,,1 ,1 ,,,,,
07134087,Stipshausen,20 ,0 ,1 ,10 ,5 ,1 ,,,,,6 ,0 ,1 ,4 ,1 ,0 ,,,,,14 ,,,6 ,4 ,1 ,,,,
07134088,Sulzbach,10 ,1 ,1 ,1 ,0 ,0 ,,0 ,,,3 ,1 ,1 ,1 ,,0 ,,0 ,,,7 ,0 ,0 ,0 ,0 ,,,,,
07134089,Veitsrodt,7 ,,0 ,3 ,2 ,1 ,,,0 ,,4 ,,,1 ,0 ,1 ,,,,,4 ,,0 ,2 ,2 ,0 ,,,0 ,
07134090,Vollmersbach,4 ,0 ,1 ,2 ,1 ,,,,,,3 ,0 ,1 ,1 ,1 ,,,,,,0 ,,,0 ,,,,,,
07134091,Weiden,5 ,0 ,2 ,2 ,1 ,,,,,,3 ,,0 ,1 ,1 ,,,,,,2 ,0 ,1 ,0 ,,,,,,
07134092,Weitersbach,1 ,,,0 ,0 ,,,,,,1 ,,,0 ,0 ,,,,,,0 ,,,,,,,,,
07134093,Wickenrodt,3 ,,,,,,,,,,1 ,,,,,,,,,,2 ,,,,,,,,,
07134094,Wilzenberg-Hußweiler,6 ,0 ,1 ,2 ,1 ,,,,,,3 ,0 ,1 ,1 ,1 ,,,,,,3 ,,,1 ,0 ,,,,,
07134095,Wirschweiler,9 ,0 ,1 ,3 ,3 ,0 ,,,0 ,,4 ,,1 ,1 ,1 ,0 ,,,0 ,,5 ,0 ,1 ,2 ,2 ,,,,,
07134502,Langweiler,8 ,0 ,1 ,4 ,1 ,1 ,,,1 ,,3 ,0 ,0 ,1 ,,,,,,,5 ,,0 ,3 ,1 ,1 ,,,1 ,
07135,Cochem-Zell,"1,255 ",28 ,142 ,465 ,305 ,148 ,3 ,15 ,30 ,20 ,583 ,10 ,82 ,258 ,175 ,55 ,0 ,6 ,12 ,7 ,672 ,18 ,61 ,207 ,130 ,93 ,2 ,9 ,18 ,13 
07135001,Alf,17 ,0 ,1 ,8 ,5 ,1 ,,,1 ,0 ,8 ,0 ,1 ,4 ,3 ,0 ,,,,,9 ,0 ,0 ,4 ,2 ,1 ,,,1 ,0 
07135002,Alflen,15 ,1 ,2 ,6 ,4 ,1 ,,,,,6 ,0 ,2 ,3 ,3 ,0 ,,,,,8 ,1 ,1 ,3 ,2 ,0 ,,,,
07135003,Altlay,10 ,,1 ,7 ,5 ,,,,,,7 ,,1 ,5 ,4 ,,,,,,4 ,,,2 ,1 ,,,,,
07135004,Altstrimmig,5 ,0 ,1 ,3 ,2 ,0 ,,,0 ,,2 ,0 ,0 ,1 ,1 ,,,,,,3 ,,1 ,2 ,0 ,0 ,,,0 ,
07135005,Auderath,11 ,,1 ,4 ,2 ,,,,,,3 ,,0 ,1 ,1 ,,,,,,8 ,,1 ,2 ,1 ,,,,,
07135007,Beilstein,4 ,,,2 ,1 ,2 ,,,1 ,,4 ,,,2 ,1 ,2 ,,,1 ,,0 ,,,,,,,,,
07135008,Beuren,5 ,,0 ,3 ,3 ,0 ,,,,,4 ,,0 ,2 ,2 ,0 ,,,,,1 ,,,1 ,1 ,,,,,
07135009,Binningen,7 ,,1 ,3 ,2 ,0 ,,0 ,,,5 ,,1 ,2 ,2 ,0 ,,0 ,,,2 ,,0 ,1 ,1 ,0 ,,0 ,,
07135010,Blankenrath,34 ,1 ,4 ,16 ,13 ,3 ,,0 ,1 ,1 ,18 ,0 ,2 ,9 ,7 ,2 ,,,1 ,1 ,16 ,1 ,2 ,7 ,6 ,1 ,,0 ,,
07135011,Brachtendorf,3 ,,0 ,2 ,0 ,1 ,,,,,2 ,,0 ,1 ,0 ,1 ,,,,,1 ,,,1 ,0 ,,,,,
07135012,Bremm,9 ,0 ,1 ,5 ,4 ,0 ,,,,,6 ,0 ,0 ,4 ,4 ,0 ,,,,,2 ,,0 ,1 ,1 ,0 ,,,,
07135013,Briedel,19 ,,2 ,7 ,4 ,1 ,,,1 ,1 ,9 ,,2 ,4 ,2 ,,,,,,10 ,,,2 ,1 ,1 ,,,1 ,1 
07135014,Brieden,3 ,,,,,,,,,,1 ,,,,,,,,,,2 ,,,,,,,,,
07135015,Briedern,6 ,,0 ,3 ,1 ,0 ,,,,,5 ,,0 ,2 ,1 ,0 ,,,,,1 ,,,1 ,0 ,,,,,
07135016,Brohl,3 ,0 ,1 ,1 ,0 ,,,,,,2 ,0 ,0 ,1 ,0 ,,,,,,2 ,,1 ,1 ,,,,,,
07135017,Bruttig-Fankel,14 ,0 ,2 ,7 ,4 ,2 ,,,,,10 ,0 ,1 ,4 ,3 ,2 ,,,,,3 ,,0 ,2 ,1 ,0 ,,,,
07135018,Büchel,17 ,0 ,3 ,5 ,2 ,2 ,,,0 ,0 ,8 ,0 ,2 ,3 ,1 ,1 ,,,0 ,0 ,9 ,,2 ,1 ,1 ,1 ,,,,
07135019,Bullay,32 ,1 ,4 ,12 ,9 ,7 ,0 ,1 ,2 ,2 ,15 ,0 ,2 ,7 ,6 ,2 ,0 ,0 ,1 ,1 ,18 ,1 ,2 ,5 ,3 ,5 ,0 ,0 ,1 ,1 
07135020,"Cochem, Stadt",184 ,6 ,25 ,53 ,35 ,57 ,1 ,8 ,9 ,5 ,57 ,1 ,7 ,17 ,9 ,18 ,0 ,3 ,2 ,1 ,127 ,5 ,18 ,36 ,26 ,39 ,1 ,5 ,7 ,4 
07135021,Dohr,12 ,,3 ,4 ,2 ,1 ,,0 ,1 ,1 ,7 ,,1 ,3 ,2 ,1 ,,0 ,1 ,1 ,5 ,,1 ,1 ,,,,,,
07135022,Dünfus,2 ,,0 ,0 ,0 ,,,,,,0 ,,0 ,0 ,0 ,,,,,,2 ,,,,,,,,,
07135023,Düngenheim,20 ,0 ,1 ,7 ,5 ,0 ,,,,,10 ,0 ,1 ,5 ,4 ,0 ,,,,,10 ,,,2 ,1 ,,,,,
07135024,Ediger-Eller,13 ,0 ,2 ,5 ,4 ,2 ,,0 ,0 ,0 ,8 ,,1 ,3 ,2 ,2 ,,0 ,0 ,0 ,5 ,0 ,1 ,2 ,2 ,,,,,
07135025,Ellenz-Poltersdorf,11 ,0 ,2 ,6 ,4 ,2 ,,0 ,1 ,1 ,10 ,0 ,2 ,5 ,4 ,1 ,,0 ,0 ,0 ,1 ,,0 ,0 ,0 ,1 ,,,0 ,0 
07135026,Eppenberg,3 ,0 ,1 ,1 ,0 ,1 ,,,1 ,0 ,1 ,0 ,0 ,,,,,,,,2 ,,1 ,1 ,0 ,1 ,,,1 ,0 
07135027,Ernst,5 ,,1 ,2 ,2 ,1 ,,,0 ,0 ,3 ,,1 ,2 ,2 ,0 ,,,,,2 ,,,0 ,0 ,1 ,,,0 ,0 
07135028,Eulgem,5 ,0 ,1 ,1 ,1 ,0 ,,,,,2 ,0 ,1 ,0 ,0 ,,,,,,4 ,0 ,0 ,1 ,1 ,0 ,,,,
07135029,Faid,16 ,0 ,2 ,8 ,4 ,0 ,,0 ,0 ,,11 ,0 ,1 ,6 ,3 ,0 ,,0 ,0 ,,4 ,0 ,1 ,2 ,1 ,0 ,,0 ,,
07135030,Filz,2 ,,,1 ,1 ,,,,,,1 ,,,1 ,1 ,,,,,,1 ,,,,,,,,,
07135031,Forst (Eifel),7 ,,0 ,3 ,2 ,0 ,,,0 ,,2 ,,0 ,1 ,1 ,0 ,,,0 ,,5 ,,0 ,2 ,1 ,,,,,
07135033,Gamlen,6 ,0 ,0 ,1 ,0 ,,,,,,4 ,0 ,0 ,1 ,,,,,,,2 ,,,0 ,0 ,,,,,
07135034,Gevenich,19 ,,2 ,9 ,6 ,1 ,,,,,8 ,,1 ,5 ,4 ,1 ,,,,,11 ,,2 ,4 ,2 ,0 ,,,,
07135035,Gillenbeuren,5 ,0 ,0 ,2 ,2 ,,,,,,4 ,0 ,0 ,2 ,2 ,,,,,,1 ,,,0 ,0 ,,,,,
07135036,Greimersburg,5 ,,0 ,3 ,2 ,0 ,,,0 ,,3 ,,0 ,1 ,1 ,0 ,,,0 ,,2 ,,,1 ,1 ,,,,,
07135037,Grenderich,5 ,0 ,0 ,2 ,2 ,0 ,,,,,2 ,,0 ,1 ,1 ,0 ,,,,,3 ,0 ,0 ,2 ,2 ,,,,,
07135038,Hambuch,9 ,0 ,1 ,4 ,3 ,1 ,,,0 ,0 ,5 ,0 ,1 ,3 ,2 ,0 ,,,0 ,0 ,3 ,,,1 ,1 ,1 ,,,,
07135039,Haserich,6 ,,0 ,5 ,3 ,1 ,,,1 ,1 ,3 ,,0 ,2 ,1 ,,,,,,3 ,,,3 ,2 ,1 ,,,1 ,1 
07135040,Hauroth,12 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,,,4 ,,1 ,2 ,1 ,,,,,,8 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,,
07135041,Hesweiler,2 ,,0 ,1 ,1 ,0 ,,,0 ,,1 ,,0 ,0 ,0 ,0 ,,,0 ,,1 ,,0 ,1 ,1 ,,,,,
07135042,Illerich,11 ,0 ,3 ,3 ,2 ,0 ,,,,,8 ,0 ,3 ,1 ,1 ,,,,,,3 ,,,1 ,1 ,0 ,,,,
07135043,Kaifenheim,11 ,0 ,2 ,5 ,2 ,0 ,,,0 ,,6 ,0 ,2 ,2 ,1 ,0 ,,,0 ,,5 ,,,3 ,1 ,,,,,
07135044,Kail,3 ,,0 ,2 ,0 ,,,,,,2 ,,0 ,2 ,0 ,,,,,,0 ,,,0 ,,,,,,
07135045,"Kaisersesch, Stadt",73 ,1 ,8 ,21 ,12 ,7 ,,0 ,1 ,1 ,28 ,1 ,6 ,10 ,8 ,2 ,,0 ,0 ,0 ,45 ,1 ,3 ,10 ,4 ,6 ,,,1 ,0 
07135046,Kalenborn,2 ,,0 ,1 ,1 ,,,,,,1 ,,0 ,1 ,1 ,,,,,,1 ,,,,,,,,,
07135048,Kliding,3 ,,0 ,1 ,1 ,,,,,,3 ,,0 ,1 ,1 ,,,,,,0 ,,,,,,,,,
07135049,Klotten,35 ,1 ,3 ,14 ,9 ,8 ,0 ,1 ,2 ,2 ,13 ,0 ,1 ,5 ,3 ,3 ,,0 ,1 ,1 ,22 ,1 ,1 ,8 ,6 ,5 ,0 ,0 ,1 ,1 
07135051,Landkern,15 ,0 ,1 ,5 ,3 ,2 ,,,,,6 ,0 ,1 ,3 ,2 ,1 ,,,,,9 ,,0 ,2 ,2 ,1 ,,,,
07135052,Laubach,17 ,1 ,2 ,6 ,5 ,0 ,,0 ,,,8 ,0 ,1 ,5 ,4 ,0 ,,0 ,,,8 ,0 ,0 ,1 ,1 ,,,,,
07135053,Lieg,12 ,0 ,0 ,7 ,5 ,0 ,,,0 ,0 ,9 ,0 ,0 ,6 ,5 ,0 ,,,0 ,0 ,3 ,,,1 ,,,,,,
07135054,Liesenich,6 ,1 ,1 ,2 ,1 ,1 ,,0 ,,,2 ,,1 ,1 ,1 ,,,,,,4 ,1 ,1 ,1 ,0 ,1 ,,0 ,,
07135056,Lütz,9 ,0 ,0 ,5 ,3 ,2 ,0 ,0 ,1 ,1 ,3 ,0 ,0 ,1 ,1 ,1 ,,,0 ,0 ,6 ,0 ,0 ,4 ,2 ,1 ,0 ,0 ,1 ,1 
07135057,Lutzerath,26 ,2 ,3 ,8 ,6 ,1 ,,,,,13 ,1 ,2 ,6 ,5 ,0 ,,,,,14 ,1 ,2 ,2 ,1 ,1 ,,,,
07135058,Masburg,26 ,0 ,3 ,7 ,3 ,1 ,,,,,12 ,0 ,2 ,3 ,2 ,,,,,,14 ,,1 ,3 ,1 ,1 ,,,,
07135060,Mesenich,7 ,,0 ,3 ,1 ,3 ,,,,,4 ,,0 ,3 ,1 ,1 ,,,,,3 ,,0 ,,,2 ,,,,
07135061,Mittelstrimmig,8 ,,0 ,5 ,4 ,0 ,,,0 ,,5 ,,0 ,3 ,3 ,0 ,,,0 ,,3 ,,,1 ,1 ,,,,,
07135062,Möntenich,2 ,,,1 ,1 ,1 ,,,,,1 ,,,,,1 ,,,,,1 ,,,1 ,1 ,,,,,
07135064,Moritzheim,4 ,0 ,1 ,0 ,,,,,,,1 ,,1 ,,,,,,,,2 ,0 ,0 ,0 ,,,,,,
07135065,Moselkern,17 ,,2 ,8 ,5 ,1 ,,,1 ,1 ,7 ,,1 ,3 ,1 ,,,,,,10 ,,1 ,5 ,3 ,1 ,,,1 ,1 
07135066,Müden (Mosel),10 ,0 ,2 ,4 ,4 ,2 ,,,0 ,0 ,6 ,,1 ,3 ,3 ,1 ,,,0 ,0 ,4 ,0 ,0 ,1 ,1 ,1 ,,,0 ,
07135067,Müllenbach,9 ,,1 ,4 ,3 ,1 ,,,,,5 ,,1 ,2 ,1 ,,,,,,4 ,,,2 ,2 ,1 ,,,,
07135068,Neef,12 ,,1 ,6 ,4 ,0 ,,0 ,,,7 ,,,5 ,4 ,,,,,,5 ,,1 ,1 ,1 ,0 ,,0 ,,
